r,N_ipsat
0.517278,0.390522
0.517672,0.390976
0.518067,0.39143
0.518461,0.391884
0.518856,0.392337
0.519251,0.392791
0.519645,0.393245
0.52004,0.393698
0.520434,0.394152
0.520829,0.394606
0.521223,0.395059
0.521618,0.395513
0.522012,0.395966
0.522407,0.39642
0.522801,0.396874
0.523196,0.397327
0.523591,0.397781
0.523985,0.398235
0.52438,0.398688
0.524774,0.399142
0.525169,0.399595
0.525563,0.400049
0.525958,0.400502
0.526352,0.400956
0.526747,0.40141
0.527142,0.401863
0.527536,0.402317
0.527931,0.40277
0.528325,0.403224
0.52872,0.403677
0.529114,0.40413
0.529509,0.404584
0.529903,0.405037
0.530298,0.405491
0.530693,0.405944
0.531087,0.406397
0.531482,0.406851
0.531876,0.407304
0.532271,0.407757
0.532665,0.408211
0.53306,0.408664
0.533454,0.409117
0.533849,0.409571
0.534244,0.410024
0.534638,0.410477
0.535033,0.41093
0.535427,0.411383
0.535822,0.411836
0.536216,0.41229
0.536611,0.412743
0.537005,0.413196
0.5374,0.413649
0.537794,0.414102
0.538189,0.414555
0.538584,0.415008
0.538978,0.415461
0.539373,0.415914
0.539767,0.416366
0.540162,0.416819
0.540556,0.417272
0.540951,0.417725
0.541345,0.418178
0.54174,0.41863
0.542135,0.419083
0.542529,0.419536
0.542924,0.419988
0.543318,0.420441
0.543713,0.420894
0.544107,0.421346
0.544502,0.421799
0.544896,0.422251
0.545291,0.422704
0.545686,0.423156
0.54608,0.423608
0.546475,0.424061
0.546869,0.424513
0.547264,0.424965
0.547658,0.425418
0.548053,0.42587
0.548447,0.426322
0.548842,0.426774
0.549237,0.427226
0.549631,0.427678
0.550026,0.42813
0.55042,0.428582
0.550815,0.429034
0.551209,0.429486
0.551604,0.429938
0.551998,0.43039
0.552393,0.430841
0.552787,0.431293
0.553182,0.431745
0.553577,0.432196
0.553971,0.432648
0.554366,0.433099
0.55476,0.433551
0.555155,0.434002
0.555549,0.434454
0.555944,0.434905
0.556338,0.435356
0.556733,0.435808
0.557128,0.436259
0.557522,0.43671
0.557917,0.437161
0.558311,0.437612
0.558706,0.438063
0.5591,0.438514
0.559495,0.438965
0.559889,0.439416
0.560284,0.439867
0.560679,0.440318
0.561073,0.440768
0.561468,0.441219
0.561862,0.441669
0.562257,0.44212
0.562651,0.442571
0.563046,0.443021
0.56344,0.443471
0.563835,0.443922
0.564229,0.444372
0.564624,0.444822
0.565019,0.445272
0.565413,0.445722
0.565808,0.446172
0.566202,0.446622
0.566597,0.447072
0.566991,0.447522
0.567386,0.447972
0.56778,0.448422
0.568175,0.448871
0.56857,0.449321
0.568964,0.449771
0.569359,0.45022
0.569753,0.45067
0.570148,0.451119
0.570542,0.451568
0.570937,0.452018
0.571331,0.452467
0.571726,0.452916
0.572121,0.453365
0.572515,0.453814
0.57291,0.454263
0.573304,0.454712
0.573699,0.45516
0.574093,0.455609
0.574488,0.456058
0.574882,0.456506
0.575277,0.456955
0.575672,0.457403
0.576066,0.457852
0.576461,0.4583
0.576855,0.458748
0.57725,0.459197
0.577644,0.459645
0.578039,0.460093
0.578433,0.460541
0.578828,0.460989
0.579222,0.461436
0.579617,0.461884
0.580012,0.462332
0.580406,0.462779
0.580801,0.463227
0.581195,0.463674
0.58159,0.464122
0.581984,0.464569
0.582379,0.465016
0.582773,0.465463
0.583168,0.46591
0.583563,0.466357
0.583957,0.466804
0.584352,0.467251
0.584746,0.467698
0.585141,0.468145
0.585535,0.468591
0.58593,0.469038
0.586324,0.469484
0.586719,0.46993
0.587114,0.470377
0.587508,0.470823
0.587903,0.471269
0.588297,0.471715
0.588692,0.472161
0.589086,0.472607
0.589481,0.473053
0.589875,0.473498
0.59027,0.473944
0.590664,0.474389
0.591059,0.474835
0.591454,0.47528
0.591848,0.475726
0.592243,0.476171
0.592637,0.476616
0.593032,0.477061
0.593426,0.477506
0.593821,0.477951
0.594215,0.478395
0.59461,0.47884
0.595005,0.479285
0.595399,0.479729
0.595794,0.480173
0.596188,0.480618
0.596583,0.481062
0.596977,0.481506
0.597372,0.48195
0.597766,0.482394
0.598161,0.482838
0.598556,0.483281
0.59895,0.483725
0.599345,0.484169
0.599739,0.484612
0.600134,0.485055
0.600528,0.485499
0.600923,0.485942
0.601317,0.486385
0.601712,0.486828
0.602107,0.487271
0.602501,0.487714
0.602896,0.488156
0.60329,0.488599
0.603685,0.489041
0.604079,0.489484
0.604474,0.489926
0.604868,0.490368
0.605263,0.49081
0.605657,0.491252
0.606052,0.491694
0.606447,0.492136
0.606841,0.492578
0.607236,0.493019
0.60763,0.493461
0.608025,0.493902
0.608419,0.494343
0.608814,0.494785
0.609208,0.495226
0.609603,0.495667
0.609998,0.496107
0.610392,0.496548
0.610787,0.496989
0.611181,0.497429
0.611576,0.49787
0.61197,0.49831
0.612365,0.49875
0.612759,0.499191
0.613154,0.499631
0.613549,0.50007
0.613943,0.50051
0.614338,0.50095
0.614732,0.501389
0.615127,0.501829
0.615521,0.502268
0.615916,0.502707
0.61631,0.503147
0.616705,0.503586
0.617099,0.504025
0.617494,0.504463
0.617889,0.504902
0.618283,0.505341
0.618678,0.505779
0.619072,0.506217
0.619467,0.506656
0.619861,0.507094
0.620256,0.507532
0.62065,0.50797
0.621045,0.508407
0.62144,0.508845
0.621834,0.509283
0.622229,0.50972
0.622623,0.510157
0.623018,0.510594
0.623412,0.511031
0.623807,0.511468
0.624201,0.511905
0.624596,0.512342
0.624991,0.512779
0.625385,0.513215
0.62578,0.513651
0.626174,0.514088
0.626569,0.514524
0.626963,0.51496
0.627358,0.515396
0.627752,0.515831
0.628147,0.516267
0.628542,0.516702
0.628936,0.517138
0.629331,0.517573
0.629725,0.518008
0.63012,0.518443
0.630514,0.518878
0.630909,0.519313
0.631303,0.519747
0.631698,0.520182
0.632092,0.520616
0.632487,0.52105
0.632882,0.521485
0.633276,0.521919
0.633671,0.522352
0.634065,0.522786
0.63446,0.52322
0.634854,0.523653
0.635249,0.524087
0.635643,0.52452
0.636038,0.524953
0.636433,0.525386
0.636827,0.525819
0.637222,0.526251
0.637616,0.526684
0.638011,0.527116
0.638405,0.527549
0.6388,0.527981
0.639194,0.528413
0.639589,0.528845
0.639984,0.529277
0.640378,0.529708
0.640773,0.53014
0.641167,0.530571
0.641562,0.531002
0.641956,0.531434
0.642351,0.531865
0.642745,0.532295
0.64314,0.532726
0.643534,0.533157
0.643929,0.533587
0.644324,0.534017
0.644718,0.534447
0.645113,0.534877
0.645507,0.535307
0.645902,0.535737
0.646296,0.536167
0.646691,0.536596
0.647085,0.537025
0.64748,0.537455
0.647875,0.537884
0.648269,0.538313
0.648664,0.538741
0.649058,0.53917
0.649453,0.539598
0.649847,0.540027
0.650242,0.540455
0.650636,0.540883
0.651031,0.541311
0.651426,0.541739
0.65182,0.542166
0.652215,0.542594
0.652609,0.543021
0.653004,0.543448
0.653398,0.543875
0.653793,0.544302
0.654187,0.544729
0.654582,0.545155
0.654977,0.545582
0.655371,0.546008
0.655766,0.546434
0.65616,0.54686
0.656555,0.547286
0.656949,0.547712
0.657344,0.548138
0.657738,0.548563
0.658133,0.548988
0.658527,0.549413
0.658922,0.549838
0.659317,0.550263
0.659711,0.550688
0.660106,0.551112
0.6605,0.551537
0.660895,0.551961
0.661289,0.552385
0.661684,0.552809
0.662078,0.553233
0.662473,0.553656
0.662868,0.55408
0.663262,0.554503
0.663657,0.554926
0.664051,0.555349
0.664446,0.555772
0.66484,0.556195
0.665235,0.556617
0.665629,0.55704
0.666024,0.557462
0.666419,0.557884
0.666813,0.558306
0.667208,0.558728
0.667602,0.559149
0.667997,0.559571
0.668391,0.559992
0.668786,0.560413
0.66918,0.560834
0.669575,0.561255
0.66997,0.561675
0.670364,0.562096
0.670759,0.562516
0.671153,0.562936
0.671548,0.563356
0.671942,0.563776
0.672337,0.564196
0.672731,0.564615
0.673126,0.565035
0.67352,0.565454
0.673915,0.565873
0.67431,0.566292
0.674704,0.566711
0.675099,0.567129
0.675493,0.567548
0.675888,0.567966
0.676282,0.568384
0.676677,0.568802
0.677071,0.56922
0.677466,0.569637
0.677861,0.570055
0.678255,0.570472
0.67865,0.570889
0.679044,0.571306
0.679439,0.571722
0.679833,0.572139
0.680228,0.572555
0.680622,0.572972
0.681017,0.573388
0.681412,0.573804
0.681806,0.574219
0.682201,0.574635
0.682595,0.57505
0.68299,0.575466
0.683384,0.575881
0.683779,0.576296
0.684173,0.57671
0.684568,0.577125
0.684962,0.577539
0.685357,0.577954
0.685752,0.578368
0.686146,0.578781
0.686541,0.579195
0.686935,0.579609
0.68733,0.580022
0.687724,0.580435
0.688119,0.580848
0.688513,0.581261
0.688908,0.581674
0.689303,0.582086
0.689697,0.582499
0.690092,0.582911
0.690486,0.583323
0.690881,0.583735
0.691275,0.584146
0.69167,0.584558
0.692064,0.584969
0.692459,0.58538
0.692854,0.585791
0.693248,0.586202
0.693643,0.586612
0.694037,0.587023
0.694432,0.587433
0.694826,0.587843
0.695221,0.588253
0.695615,0.588662
0.69601,0.589072
0.696405,0.589481
0.696799,0.58989
0.697194,0.590299
0.697588,0.590708
0.697983,0.591117
0.698377,0.591525
0.698772,0.591933
0.699166,0.592342
0.699561,0.592749
0.699955,0.593157
0.70035,0.593565
0.700745,0.593972
0.701139,0.594379
0.701534,0.594786
0.701928,0.595193
0.702323,0.5956
0.702717,0.596006
0.703112,0.596412
0.703506,0.596818
0.703901,0.597224
0.704296,0.59763
0.70469,0.598035
0.705085,0.598441
0.705479,0.598846
0.705874,0.599251
0.706268,0.599656
0.706663,0.60006
0.707057,0.600465
0.707452,0.600869
0.707847,0.601273
0.708241,0.601677
0.708636,0.60208
0.70903,0.602484
0.709425,0.602887
0.709819,0.60329
0.710214,0.603693
0.710608,0.604096
0.711003,0.604499
0.711397,0.604901
0.711792,0.605303
0.712187,0.605705
0.712581,0.606107
0.712976,0.606508
0.71337,0.60691
0.713765,0.607311
0.714159,0.607712
0.714554,0.608113
0.714948,0.608513
0.715343,0.608914
0.715738,0.609314
0.716132,0.609714
0.716527,0.610114
0.716921,0.610514
0.717316,0.610913
0.71771,0.611313
0.718105,0.611712
0.718499,0.612111
0.718894,0.612509
0.719289,0.612908
0.719683,0.613306
0.720078,0.613704
0.720472,0.614102
0.720867,0.6145
0.721261,0.614898
0.721656,0.615295
0.72205,0.615692
0.722445,0.616089
0.72284,0.616486
0.723234,0.616882
0.723629,0.617279
0.724023,0.617675
0.724418,0.618071
0.724812,0.618467
0.725207,0.618862
0.725601,0.619258
0.725996,0.619653
0.72639,0.620048
0.726785,0.620443
0.72718,0.620837
0.727574,0.621232
0.727969,0.621626
0.728363,0.62202
0.728758,0.622414
0.729152,0.622807
0.729547,0.623201
0.729941,0.623594
0.730336,0.623987
0.730731,0.62438
0.731125,0.624772
0.73152,0.625165
0.731914,0.625557
0.732309,0.625949
0.732703,0.626341
0.733098,0.626732
0.733492,0.627124
0.733887,0.627515
0.734282,0.627906
0.734676,0.628297
0.735071,0.628687
0.735465,0.629078
0.73586,0.629468
0.736254,0.629858
0.736649,0.630248
0.737043,0.630637
0.737438,0.631027
0.737832,0.631416
0.738227,0.631805
0.738622,0.632193
0.739016,0.632582
0.739411,0.63297
0.739805,0.633358
0.7402,0.633746
0.740594,0.634134
0.740989,0.634522
0.741383,0.634909
0.741778,0.635296
0.742173,0.635683
0.742567,0.63607
0.742962,0.636456
0.743356,0.636842
0.743751,0.637228
0.744145,0.637614
0.74454,0.638
0.744934,0.638385
0.745329,0.638771
0.745724,0.639156
0.746118,0.639541
0.746513,0.639925
0.746907,0.64031
0.747302,0.640694
0.747696,0.641078
0.748091,0.641461
0.748485,0.641845
0.74888,0.642228
0.749275,0.642612
0.749669,0.642994
0.750064,0.643377
0.750458,0.64376
0.750853,0.644142
0.751247,0.644524
0.751642,0.644906
0.752036,0.645288
0.752431,0.645669
0.752825,0.64605
0.75322,0.646431
0.753615,0.646812
0.754009,0.647193
0.754404,0.647573
0.754798,0.647953
0.755193,0.648333
0.755587,0.648713
0.755982,0.649093
0.756376,0.649472
0.756771,0.649851
0.757166,0.65023
0.75756,0.650609
0.757955,0.650987
0.758349,0.651365
0.758744,0.651743
0.759138,0.652121
0.759533,0.652499
0.759927,0.652876
0.760322,0.653253
0.760717,0.65363
0.761111,0.654007
0.761506,0.654383
0.7619,0.65476
0.762295,0.655136
0.762689,0.655512
0.763084,0.655887
0.763478,0.656263
0.763873,0.656638
0.764267,0.657013
0.764662,0.657388
0.765057,0.657762
0.765451,0.658137
0.765846,0.658511
0.76624,0.658885
0.766635,0.659258
0.767029,0.659632
0.767424,0.660005
0.767818,0.660378
0.768213,0.660751
0.768608,0.661124
0.769002,0.661496
0.769397,0.661868
0.769791,0.66224
0.770186,0.662612
0.77058,0.662983
0.770975,0.663355
0.771369,0.663726
0.771764,0.664096
0.772159,0.664467
0.772553,0.664837
0.772948,0.665208
0.773342,0.665578
0.773737,0.665947
0.774131,0.666317
0.774526,0.666686
0.77492,0.667055
0.775315,0.667424
0.77571,0.667793
0.776104,0.668161
0.776499,0.668529
0.776893,0.668897
0.777288,0.669265
0.777682,0.669632
0.778077,0.67
0.778471,0.670367
0.778866,0.670733
0.77926,0.6711
0.779655,0.671466
0.78005,0.671833
0.780444,0.672198
0.780839,0.672564
0.781233,0.67293
0.781628,0.673295
0.782022,0.67366
0.782417,0.674025
0.782811,0.674389
0.783206,0.674754
0.783601,0.675118
0.783995,0.675482
0.78439,0.675845
0.784784,0.676209
0.785179,0.676572
0.785573,0.676935
0.785968,0.677298
0.786362,0.67766
0.786757,0.678023
0.787152,0.678385
0.787546,0.678747
0.787941,0.679108
0.788335,0.67947
0.78873,0.679831
0.789124,0.680192
0.789519,0.680552
0.789913,0.680913
0.790308,0.681273
0.790702,0.681633
0.791097,0.681993
0.791492,0.682353
0.791886,0.682712
0.792281,0.683071
0.792675,0.68343
0.79307,0.683789
0.793464,0.684147
0.793859,0.684505
0.794253,0.684863
0.794648,0.685221
0.795043,0.685578
0.795437,0.685936
0.795832,0.686293
0.796226,0.68665
0.796621,0.687006
0.797015,0.687363
0.79741,0.687719
0.797804,0.688075
0.798199,0.68843
0.798594,0.688786
0.798988,0.689141
0.799383,0.689496
0.799777,0.689851
0.800172,0.690205
0.800566,0.690559
0.800961,0.690913
0.801355,0.691267
0.80175,0.691621
0.802145,0.691974
0.802539,0.692327
0.802934,0.69268
0.803328,0.693033
0.803723,0.693385
0.804117,0.693737
0.804512,0.694089
0.804906,0.694441
0.805301,0.694793
0.805695,0.695144
0.80609,0.695495
0.806485,0.695846
0.806879,0.696196
0.807274,0.696546
0.807668,0.696896
0.808063,0.697246
0.808457,0.697596
0.808852,0.697945
0.809246,0.698294
0.809641,0.698643
0.810036,0.698992
0.81043,0.69934
0.810825,0.699689
0.811219,0.700037
0.811614,0.700384
0.812008,0.700732
0.812403,0.701079
0.812797,0.701426
0.813192,0.701773
0.813587,0.702119
0.813981,0.702466
0.814376,0.702812
0.81477,0.703158
0.815165,0.703503
0.815559,0.703849
0.815954,0.704194
0.816348,0.704539
0.816743,0.704883
0.817138,0.705228
0.817532,0.705572
0.817927,0.705916
0.818321,0.70626
0.818716,0.706603
0.81911,0.706946
0.819505,0.707289
0.819899,0.707632
0.820294,0.707975
0.820688,0.708317
0.821083,0.708659
0.821478,0.709001
0.821872,0.709342
0.822267,0.709684
0.822661,0.710025
0.823056,0.710366
0.82345,0.710706
0.823845,0.711047
0.824239,0.711387
0.824634,0.711727
0.825029,0.712066
0.825423,0.712406
0.825818,0.712745
0.826212,0.713084
0.826607,0.713423
0.827001,0.713761
0.827396,0.714099
0.82779,0.714437
0.828185,0.714775
0.82858,0.715112
0.828974,0.71545
0.829369,0.715787
0.829763,0.716124
0.830158,0.71646
0.830552,0.716796
0.830947,0.717132
0.831341,0.717468
0.831736,0.717804
0.83213,0.718139
0.832525,0.718474
0.83292,0.718809
0.833314,0.719144
0.833709,0.719478
0.834103,0.719812
0.834498,0.720146
0.834892,0.72048
0.835287,0.720813
0.835681,0.721146
0.836076,0.721479
0.836471,0.721812
0.836865,0.722144
0.83726,0.722477
0.837654,0.722809
0.838049,0.72314
0.838443,0.723472
0.838838,0.723803
0.839232,0.724134
0.839627,0.724465
0.840022,0.724795
0.840416,0.725126
0.840811,0.725456
0.841205,0.725785
0.8416,0.726115
0.841994,0.726444
0.842389,0.726773
0.842783,0.727102
0.843178,0.727431
0.843573,0.727759
0.843967,0.728087
0.844362,0.728415
0.844756,0.728743
0.845151,0.72907
0.845545,0.729397
0.84594,0.729724
0.846334,0.730051
0.846729,0.730377
0.847123,0.730703
0.847518,0.731029
0.847913,0.731355
0.848307,0.73168
0.848702,0.732005
0.849096,0.73233
0.849491,0.732655
0.849885,0.732979
0.85028,0.733303
0.850674,0.733627
0.851069,0.733951
0.851464,0.734274
0.851858,0.734598
0.852253,0.734921
0.852647,0.735243
0.853042,0.735566
0.853436,0.735888
0.853831,0.73621
0.854225,0.736532
0.85462,0.736853
0.855015,0.737174
0.855409,0.737495
0.855804,0.737816
0.856198,0.738137
0.856593,0.738457
0.856987,0.738777
0.857382,0.739097
0.857776,0.739416
0.858171,0.739736
0.858565,0.740055
0.85896,0.740373
0.859355,0.740692
0.859749,0.74101
0.860144,0.741328
0.860538,0.741646
0.860933,0.741964
0.861327,0.742281
0.861722,0.742598
0.862116,0.742915
0.862511,0.743232
0.862906,0.743548
0.8633,0.743864
0.863695,0.74418
0.864089,0.744495
0.864484,0.744811
0.864878,0.745126
0.865273,0.745441
0.865667,0.745755
0.866062,0.74607
0.866457,0.746384
0.866851,0.746698
0.867246,0.747011
0.86764,0.747325
0.868035,0.747638
0.868429,0.747951
0.868824,0.748263
0.869218,0.748576
0.869613,0.748888
0.870008,0.7492
0.870402,0.749511
0.870797,0.749823
0.871191,0.750134
0.871586,0.750445
0.87198,0.750756
0.872375,0.751066
0.872769,0.751376
0.873164,0.751686
0.873558,0.751996
0.873953,0.752305
0.874348,0.752614
0.874742,0.752923
0.875137,0.753232
0.875531,0.75354
0.875926,0.753849
0.87632,0.754157
0.876715,0.754464
0.877109,0.754772
0.877504,0.755079
0.877899,0.755386
0.878293,0.755693
0.878688,0.755999
0.879082,0.756305
0.879477,0.756611
0.879871,0.756917
0.880266,0.757222
0.88066,0.757528
0.881055,0.757832
0.88145,0.758137
0.881844,0.758442
0.882239,0.758746
0.882633,0.75905
0.883028,0.759354
0.883422,0.759657
0.883817,0.75996
0.884211,0.760263
0.884606,0.760566
0.885,0.760869
0.885395,0.761171
0.88579,0.761473
0.886184,0.761774
0.886579,0.762076
0.886973,0.762377
0.887368,0.762678
0.887762,0.762979
0.888157,0.763279
0.888551,0.76358
0.888946,0.76388
0.889341,0.764179
0.889735,0.764479
0.89013,0.764778
0.890524,0.765077
0.890919,0.765376
0.891313,0.765675
0.891708,0.765973
0.892102,0.766271
0.892497,0.766569
0.892892,0.766866
0.893286,0.767163
0.893681,0.76746
0.894075,0.767757
0.89447,0.768054
0.894864,0.76835
0.895259,0.768646
0.895653,0.768942
0.896048,0.769237
0.896443,0.769533
0.896837,0.769828
0.897232,0.770122
0.897626,0.770417
0.898021,0.770711
0.898415,0.771005
0.89881,0.771299
0.899204,0.771593
0.899599,0.771886
0.899993,0.772179
0.900388,0.772472
0.900783,0.772764
0.901177,0.773057
0.901572,0.773349
0.901966,0.77364
0.902361,0.773932
0.902755,0.774223
0.90315,0.774514
0.903544,0.774805
0.903939,0.775096
0.904334,0.775386
0.904728,0.775676
0.905123,0.775966
0.905517,0.776255
0.905912,0.776545
0.906306,0.776834
0.906701,0.777123
0.907095,0.777411
0.90749,0.777699
0.907885,0.777987
0.908279,0.778275
0.908674,0.778563
0.909068,0.77885
0.909463,0.779137
0.909857,0.779424
0.910252,0.779711
0.910646,0.779997
0.911041,0.780283
0.911435,0.780569
0.91183,0.780854
0.912225,0.78114
0.912619,0.781425
0.913014,0.78171
0.913408,0.781994
0.913803,0.782279
0.914197,0.782563
0.914592,0.782846
0.914986,0.78313
0.915381,0.783413
0.915776,0.783696
0.91617,0.783979
0.916565,0.784262
0.916959,0.784544
0.917354,0.784826
0.917748,0.785108
0.918143,0.78539
0.918537,0.785671
0.918932,0.785952
0.919327,0.786233
0.919721,0.786514
0.920116,0.786794
0.92051,0.787074
0.920905,0.787354
0.921299,0.787634
0.921694,0.787913
0.922088,0.788192
0.922483,0.788471
0.922878,0.788749
0.923272,0.789028
0.923667,0.789306
0.924061,0.789584
0.924456,0.789861
0.92485,0.790139
0.925245,0.790416
0.925639,0.790693
0.926034,0.790969
0.926428,0.791246
0.926823,0.791522
0.927218,0.791798
0.927612,0.792073
0.928007,0.792349
0.928401,0.792624
0.928796,0.792899
0.92919,0.793173
0.929585,0.793448
0.929979,0.793722
0.930374,0.793996
0.930769,0.794269
0.931163,0.794543
0.931558,0.794816
0.931952,0.795089
0.932347,0.795362
0.932741,0.795634
0.933136,0.795906
0.93353,0.796178
0.933925,0.79645
0.93432,0.796721
0.934714,0.796992
0.935109,0.797263
0.935503,0.797534
0.935898,0.797804
0.936292,0.798074
0.936687,0.798344
0.937081,0.798614
0.937476,0.798883
0.937871,0.799153
0.938265,0.799421
0.93866,0.79969
0.939054,0.799959
0.939449,0.800227
0.939843,0.800495
0.940238,0.800762
0.940632,0.80103
0.941027,0.801297
0.941421,0.801564
0.941816,0.801831
0.942211,0.802097
0.942605,0.802363
0.943,0.802629
0.943394,0.802895
0.943789,0.80316
0.944183,0.803426
0.944578,0.803691
0.944972,0.803955
0.945367,0.80422
0.945762,0.804484
0.946156,0.804748
0.946551,0.805012
0.946945,0.805275
0.94734,0.805539
0.947734,0.805802
0.948129,0.806064
0.948523,0.806327
0.948918,0.806589
0.949313,0.806851
0.949707,0.807113
0.950102,0.807374
0.950496,0.807636
0.950891,0.807897
0.951285,0.808157
0.95168,0.808418
0.952074,0.808678
0.952469,0.808938
0.952863,0.809198
0.953258,0.809458
0.953653,0.809717
0.954047,0.809976
0.954442,0.810235
0.954836,0.810493
0.955231,0.810752
0.955625,0.81101
0.95602,0.811267
0.956414,0.811525
0.956809,0.811782
0.957204,0.812039
0.957598,0.812296
0.957993,0.812553
0.958387,0.812809
0.958782,0.813065
0.959176,0.813321
0.959571,0.813577
0.959965,0.813832
0.96036,0.814087
0.960755,0.814342
0.961149,0.814597
0.961544,0.814851
0.961938,0.815105
0.962333,0.815359
0.962727,0.815613
0.963122,0.815866
0.963516,0.816119
0.963911,0.816372
0.964306,0.816625
0.9647,0.816877
0.965095,0.817129
0.965489,0.817381
0.965884,0.817633
0.966278,0.817885
0.966673,0.818136
0.967067,0.818387
0.967462,0.818637
0.967856,0.818888
0.968251,0.819138
0.968646,0.819388
0.96904,0.819638
0.969435,0.819887
0.969829,0.820136
0.970224,0.820385
0.970618,0.820634
0.971013,0.820883
0.971407,0.821131
0.971802,0.821379
0.972197,0.821627
0.972591,0.821874
0.972986,0.822122
0.97338,0.822369
0.973775,0.822615
0.974169,0.822862
0.974564,0.823108
0.974958,0.823354
0.975353,0.8236
0.975748,0.823846
0.976142,0.824091
0.976537,0.824336
0.976931,0.824581
0.977326,0.824826
0.97772,0.82507
0.978115,0.825314
0.978509,0.825558
0.978904,0.825802
0.979298,0.826045
0.979693,0.826288
0.980088,0.826531
0.980482,0.826774
0.980877,0.827016
0.981271,0.827259
0.981666,0.8275
0.98206,0.827742
0.982455,0.827984
0.982849,0.828225
0.983244,0.828466
0.983639,0.828707
0.984033,0.828947
0.984428,0.829187
0.984822,0.829427
0.985217,0.829667
0.985611,0.829907
0.986006,0.830146
0.9864,0.830385
0.986795,0.830624
0.98719,0.830862
0.987584,0.831101
0.987979,0.831339
0.988373,0.831577
0.988768,0.831814
0.989162,0.832051
0.989557,0.832289
0.989951,0.832525
0.990346,0.832762
0.990741,0.832999
0.991135,0.833235
0.99153,0.833471
0.991924,0.833706
0.992319,0.833942
0.992713,0.834177
0.993108,0.834412
0.993502,0.834647
0.993897,0.834881
0.994291,0.835115
0.994686,0.835349
0.995081,0.835583
0.995475,0.835816
0.99587,0.83605
0.996264,0.836283
0.996659,0.836516
0.997053,0.836748
0.997448,0.83698
0.997842,0.837213
0.998237,0.837444
0.998632,0.837676
0.999026,0.837907
0.999421,0.838138
0.999815,0.838369
1.00021,0.8386
1.0006,0.83883
1.001,0.839061
1.00139,0.83929
1.00179,0.83952
1.00218,0.83975
1.00258,0.839979
1.00297,0.840208
1.00337,0.840436
1.00376,0.840665
1.00416,0.840893
1.00455,0.841121
1.00494,0.841349
1.00534,0.841577
1.00573,0.841804
1.00613,0.842031
1.00652,0.842258
1.00692,0.842484
1.00731,0.842711
1.00771,0.842937
1.0081,0.843163
1.0085,0.843388
1.00889,0.843614
1.00928,0.843839
1.00968,0.844064
1.01007,0.844289
1.01047,0.844513
1.01086,0.844737
1.01126,0.844961
1.01165,0.845185
1.01205,0.845409
1.01244,0.845632
1.01284,0.845855
1.01323,0.846078
1.01362,0.8463
1.01402,0.846523
1.01441,0.846745
1.01481,0.846967
1.0152,0.847188
1.0156,0.84741
1.01599,0.847631
1.01639,0.847852
1.01678,0.848072
1.01718,0.848293
1.01757,0.848513
1.01796,0.848733
1.01836,0.848953
1.01875,0.849172
1.01915,0.849392
1.01954,0.849611
1.01994,0.84983
1.02033,0.850048
1.02073,0.850266
1.02112,0.850485
1.02152,0.850702
1.02191,0.85092
1.0223,0.851138
1.0227,0.851355
1.02309,0.851572
1.02349,0.851788
1.02388,0.852005
1.02428,0.852221
1.02467,0.852437
1.02507,0.852653
1.02546,0.852868
1.02586,0.853084
1.02625,0.853299
1.02664,0.853514
1.02704,0.853728
1.02743,0.853943
1.02783,0.854157
1.02822,0.854371
1.02862,0.854584
1.02901,0.854798
1.02941,0.855011
1.0298,0.855224
1.0302,0.855437
1.03059,0.855649
1.03098,0.855862
1.03138,0.856074
1.03177,0.856286
1.03217,0.856497
1.03256,0.856709
1.03296,0.85692
1.03335,0.857131
1.03375,0.857341
1.03414,0.857552
1.03454,0.857762
1.03493,0.857972
1.03532,0.858182
1.03572,0.858391
1.03611,0.858601
1.03651,0.85881
1.0369,0.859018
1.0373,0.859227
1.03769,0.859435
1.03809,0.859644
1.03848,0.859851
1.03888,0.860059
1.03927,0.860267
1.03966,0.860474
1.04006,0.860681
1.04045,0.860888
1.04085,0.861094
1.04124,0.8613
1.04164,0.861507
1.04203,0.861712
1.04243,0.861918
1.04282,0.862123
1.04322,0.862329
1.04361,0.862534
1.04401,0.862738
1.0444,0.862943
1.04479,0.863147
1.04519,0.863351
1.04558,0.863555
1.04598,0.863758
1.04637,0.863962
1.04677,0.864165
1.04716,0.864368
1.04756,0.86457
1.04795,0.864773
1.04835,0.864975
1.04874,0.865177
1.04913,0.865379
1.04953,0.86558
1.04992,0.865782
1.05032,0.865983
1.05071,0.866184
1.05111,0.866384
1.0515,0.866585
1.0519,0.866785
1.05229,0.866985
1.05269,0.867185
1.05308,0.867384
1.05347,0.867583
1.05387,0.867782
1.05426,0.867981
1.05466,0.86818
1.05505,0.868378
1.05545,0.868576
1.05584,0.868774
1.05624,0.868972
1.05663,0.869169
1.05703,0.869367
1.05742,0.869564
1.05781,0.869761
1.05821,0.869957
1.0586,0.870154
1.059,0.87035
1.05939,0.870546
1.05979,0.870741
1.06018,0.870937
1.06058,0.871132
1.06097,0.871327
1.06137,0.871522
1.06176,0.871716
1.06215,0.871911
1.06255,0.872105
1.06294,0.872299
1.06334,0.872492
1.06373,0.872686
1.06413,0.872879
1.06452,0.873072
1.06492,0.873265
1.06531,0.873457
1.06571,0.87365
1.0661,0.873842
1.06649,0.874034
1.06689,0.874226
1.06728,0.874417
1.06768,0.874608
1.06807,0.874799
1.06847,0.87499
1.06886,0.875181
