r,N_ipsat
0.530693,0.636524
0.531087,0.636968
0.531482,0.637412
0.531876,0.637856
0.532271,0.6383
0.532665,0.638743
0.53306,0.639186
0.533454,0.639628
0.533849,0.640071
0.534244,0.640513
0.534638,0.640955
0.535033,0.641396
0.535427,0.641838
0.535822,0.642279
0.536216,0.64272
0.536611,0.64316
0.537005,0.643601
0.5374,0.644041
0.537794,0.644481
0.538189,0.64492
0.538584,0.64536
0.538978,0.645799
0.539373,0.646237
0.539767,0.646676
0.540162,0.647114
0.540556,0.647552
0.540951,0.64799
0.541345,0.648427
0.54174,0.648865
0.542135,0.649302
0.542529,0.649738
0.542924,0.650175
0.543318,0.650611
0.543713,0.651047
0.544107,0.651482
0.544502,0.651918
0.544896,0.652353
0.545291,0.652788
0.545686,0.653222
0.54608,0.653657
0.546475,0.654091
0.546869,0.654524
0.547264,0.654958
0.547658,0.655391
0.548053,0.655824
0.548447,0.656257
0.548842,0.656689
0.549237,0.657122
0.549631,0.657553
0.550026,0.657985
0.55042,0.658416
0.550815,0.658848
0.551209,0.659278
0.551604,0.659709
0.551998,0.660139
0.552393,0.660569
0.552787,0.660999
0.553182,0.661428
0.553577,0.661858
0.553971,0.662286
0.554366,0.662715
0.55476,0.663143
0.555155,0.663572
0.555549,0.663999
0.555944,0.664427
0.556338,0.664854
0.556733,0.665281
0.557128,0.665708
0.557522,0.666134
0.557917,0.666561
0.558311,0.666987
0.558706,0.667412
0.5591,0.667838
0.559495,0.668263
0.559889,0.668687
0.560284,0.669112
0.560679,0.669536
0.561073,0.66996
0.561468,0.670384
0.561862,0.670807
0.562257,0.67123
0.562651,0.671653
0.563046,0.672076
0.56344,0.672498
0.563835,0.67292
0.564229,0.673342
0.564624,0.673763
0.565019,0.674185
0.565413,0.674605
0.565808,0.675026
0.566202,0.675446
0.566597,0.675866
0.566991,0.676286
0.567386,0.676706
0.56778,0.677125
0.568175,0.677544
0.56857,0.677962
0.568964,0.678381
0.569359,0.678799
0.569753,0.679217
0.570148,0.679634
0.570542,0.680051
0.570937,0.680468
0.571331,0.680885
0.571726,0.681301
0.572121,0.681718
0.572515,0.682133
0.57291,0.682549
0.573304,0.682964
0.573699,0.683379
0.574093,0.683794
0.574488,0.684208
0.574882,0.684622
0.575277,0.685036
0.575672,0.685449
0.576066,0.685863
0.576461,0.686276
0.576855,0.686688
0.57725,0.687101
0.577644,0.687513
0.578039,0.687925
0.578433,0.688336
0.578828,0.688747
0.579222,0.689158
0.579617,0.689569
0.580012,0.689979
0.580406,0.690389
0.580801,0.690799
0.581195,0.691208
0.58159,0.691618
0.581984,0.692026
0.582379,0.692435
0.582773,0.692843
0.583168,0.693251
0.583563,0.693659
0.583957,0.694066
0.584352,0.694474
0.584746,0.69488
0.585141,0.695287
0.585535,0.695693
0.58593,0.696099
0.586324,0.696505
0.586719,0.69691
0.587114,0.697315
0.587508,0.69772
0.587903,0.698125
0.588297,0.698529
0.588692,0.698933
0.589086,0.699336
0.589481,0.69974
0.589875,0.700143
0.59027,0.700545
0.590664,0.700948
0.591059,0.70135
0.591454,0.701752
0.591848,0.702153
0.592243,0.702554
0.592637,0.702955
0.593032,0.703356
0.593426,0.703756
0.593821,0.704156
0.594215,0.704556
0.59461,0.704955
0.595005,0.705355
0.595399,0.705753
0.595794,0.706152
0.596188,0.70655
0.596583,0.706948
0.596977,0.707346
0.597372,0.707743
0.597766,0.70814
0.598161,0.708537
0.598556,0.708933
0.59895,0.70933
0.599345,0.709725
0.599739,0.710121
0.600134,0.710516
0.600528,0.710911
0.600923,0.711306
0.601317,0.7117
0.601712,0.712094
0.602107,0.712488
0.602501,0.712881
0.602896,0.713274
0.60329,0.713667
0.603685,0.71406
0.604079,0.714452
0.604474,0.714844
0.604868,0.715235
0.605263,0.715627
0.605657,0.716018
0.606052,0.716408
0.606447,0.716799
0.606841,0.717189
0.607236,0.717579
0.60763,0.717968
0.608025,0.718357
0.608419,0.718746
0.608814,0.719135
0.609208,0.719523
0.609603,0.719911
0.609998,0.720298
0.610392,0.720686
0.610787,0.721073
0.611181,0.72146
0.611576,0.721846
0.61197,0.722232
0.612365,0.722618
0.612759,0.723003
0.613154,0.723388
0.613549,0.723773
0.613943,0.724158
0.614338,0.724542
0.614732,0.724926
0.615127,0.72531
0.615521,0.725693
0.615916,0.726076
0.61631,0.726459
0.616705,0.726841
0.617099,0.727223
0.617494,0.727605
0.617889,0.727987
0.618283,0.728368
0.618678,0.728749
0.619072,0.729129
0.619467,0.729509
0.619861,0.729889
0.620256,0.730269
0.62065,0.730648
0.621045,0.731027
0.62144,0.731406
0.621834,0.731784
0.622229,0.732162
0.622623,0.73254
0.623018,0.732917
0.623412,0.733294
0.623807,0.733671
0.624201,0.734048
0.624596,0.734424
0.624991,0.7348
0.625385,0.735175
0.62578,0.735551
0.626174,0.735926
0.626569,0.7363
0.626963,0.736674
0.627358,0.737048
0.627752,0.737422
0.628147,0.737795
0.628542,0.738168
0.628936,0.738541
0.629331,0.738914
0.629725,0.739286
0.63012,0.739657
0.630514,0.740029
0.630909,0.7404
0.631303,0.740771
0.631698,0.741141
0.632092,0.741512
0.632487,0.741882
0.632882,0.742251
0.633276,0.74262
0.633671,0.742989
0.634065,0.743358
0.63446,0.743726
0.634854,0.744094
0.635249,0.744462
0.635643,0.744829
0.636038,0.745196
0.636433,0.745563
0.636827,0.74593
0.637222,0.746296
0.637616,0.746661
0.638011,0.747027
0.638405,0.747392
0.6388,0.747757
0.639194,0.748121
0.639589,0.748485
0.639984,0.748849
0.640378,0.749213
0.640773,0.749576
0.641167,0.749939
0.641562,0.750302
0.641956,0.750664
0.642351,0.751026
0.642745,0.751388
0.64314,0.751749
0.643534,0.75211
0.643929,0.752471
0.644324,0.752831
0.644718,0.753191
0.645113,0.753551
0.645507,0.75391
0.645902,0.754269
0.646296,0.754628
0.646691,0.754986
0.647085,0.755345
0.64748,0.755702
0.647875,0.75606
0.648269,0.756417
0.648664,0.756774
0.649058,0.75713
0.649453,0.757487
0.649847,0.757842
0.650242,0.758198
0.650636,0.758553
0.651031,0.758908
0.651426,0.759263
0.65182,0.759617
0.652215,0.759971
0.652609,0.760325
0.653004,0.760678
0.653398,0.761031
0.653793,0.761384
0.654187,0.761736
0.654582,0.762088
0.654977,0.76244
0.655371,0.762791
0.655766,0.763142
0.65616,0.763493
0.656555,0.763843
0.656949,0.764193
0.657344,0.764543
0.657738,0.764893
0.658133,0.765242
0.658527,0.765591
0.658922,0.765939
0.659317,0.766287
0.659711,0.766635
0.660106,0.766982
0.6605,0.76733
0.660895,0.767677
0.661289,0.768023
0.661684,0.768369
0.662078,0.768715
0.662473,0.769061
0.662868,0.769406
0.663262,0.769751
0.663657,0.770096
0.664051,0.77044
0.664446,0.770784
0.66484,0.771127
0.665235,0.771471
0.665629,0.771814
0.666024,0.772156
0.666419,0.772499
0.666813,0.772841
0.667208,0.773182
0.667602,0.773524
0.667997,0.773865
0.668391,0.774205
0.668786,0.774546
0.66918,0.774886
0.669575,0.775226
0.66997,0.775565
0.670364,0.775904
0.670759,0.776243
0.671153,0.776581
0.671548,0.776919
0.671942,0.777257
0.672337,0.777595
0.672731,0.777932
0.673126,0.778268
0.67352,0.778605
0.673915,0.778941
0.67431,0.779277
0.674704,0.779612
0.675099,0.779948
0.675493,0.780282
0.675888,0.780617
0.676282,0.780951
0.676677,0.781285
0.677071,0.781619
0.677466,0.781952
0.677861,0.782285
0.678255,0.782617
0.67865,0.78295
0.679044,0.783281
0.679439,0.783613
0.679833,0.783944
0.680228,0.784275
0.680622,0.784606
0.681017,0.784936
0.681412,0.785266
0.681806,0.785596
0.682201,0.785925
0.682595,0.786254
0.68299,0.786583
0.683384,0.786911
0.683779,0.787239
0.684173,0.787567
0.684568,0.787894
0.684962,0.788221
0.685357,0.788548
0.685752,0.788874
0.686146,0.7892
0.686541,0.789526
0.686935,0.789851
0.68733,0.790176
0.687724,0.790501
0.688119,0.790825
0.688513,0.79115
0.688908,0.791473
0.689303,0.791797
0.689697,0.79212
0.690092,0.792443
0.690486,0.792765
0.690881,0.793087
0.691275,0.793409
0.69167,0.79373
0.692064,0.794052
0.692459,0.794372
0.692854,0.794693
0.693248,0.795013
0.693643,0.795333
0.694037,0.795652
0.694432,0.795972
0.694826,0.79629
0.695221,0.796609
0.695615,0.796927
0.69601,0.797245
0.696405,0.797562
0.696799,0.79788
0.697194,0.798197
0.697588,0.798513
0.697983,0.798829
0.698377,0.799145
0.698772,0.799461
0.699166,0.799776
0.699561,0.800091
0.699955,0.800406
0.70035,0.80072
0.700745,0.801034
0.701139,0.801347
0.701534,0.801661
0.701928,0.801974
0.702323,0.802286
0.702717,0.802599
0.703112,0.80291
0.703506,0.803222
0.703901,0.803533
0.704296,0.803844
0.70469,0.804155
0.705085,0.804465
0.705479,0.804775
0.705874,0.805085
0.706268,0.805394
0.706663,0.805704
0.707057,0.806012
0.707452,0.806321
0.707847,0.806629
0.708241,0.806936
0.708636,0.807244
0.70903,0.807551
0.709425,0.807858
0.709819,0.808164
0.710214,0.80847
0.710608,0.808776
0.711003,0.809081
0.711397,0.809386
0.711792,0.809691
0.712187,0.809996
0.712581,0.8103
0.712976,0.810603
0.71337,0.810907
0.713765,0.81121
0.714159,0.811513
0.714554,0.811815
0.714948,0.812118
0.715343,0.812419
0.715738,0.812721
0.716132,0.813022
0.716527,0.813323
0.716921,0.813623
0.717316,0.813924
0.71771,0.814223
0.718105,0.814523
0.718499,0.814822
0.718894,0.815121
0.719289,0.81542
0.719683,0.815718
0.720078,0.816016
0.720472,0.816313
0.720867,0.816611
0.721261,0.816908
0.721656,0.817204
0.72205,0.817501
0.722445,0.817796
0.72284,0.818092
0.723234,0.818387
0.723629,0.818682
0.724023,0.818977
0.724418,0.819271
0.724812,0.819565
0.725207,0.819859
0.725601,0.820152
0.725996,0.820445
0.72639,0.820738
0.726785,0.82103
0.72718,0.821323
0.727574,0.821614
0.727969,0.821906
0.728363,0.822197
0.728758,0.822487
0.729152,0.822778
0.729547,0.823068
0.729941,0.823358
0.730336,0.823647
0.730731,0.823936
0.731125,0.824225
0.73152,0.824514
0.731914,0.824802
0.732309,0.825089
0.732703,0.825377
0.733098,0.825664
0.733492,0.825951
0.733887,0.826237
0.734282,0.826524
0.734676,0.82681
0.735071,0.827095
0.735465,0.82738
0.73586,0.827665
0.736254,0.82795
0.736649,0.828234
0.737043,0.828518
0.737438,0.828802
0.737832,0.829085
0.738227,0.829368
0.738622,0.82965
0.739016,0.829933
0.739411,0.830215
0.739805,0.830496
0.7402,0.830778
0.740594,0.831059
0.740989,0.831339
0.741383,0.83162
0.741778,0.8319
0.742173,0.832179
0.742567,0.832459
0.742962,0.832738
0.743356,0.833017
0.743751,0.833295
0.744145,0.833573
0.74454,0.833851
0.744934,0.834128
0.745329,0.834405
0.745724,0.834682
0.746118,0.834959
0.746513,0.835235
0.746907,0.835511
0.747302,0.835786
0.747696,0.836061
0.748091,0.836336
0.748485,0.836611
0.74888,0.836885
0.749275,0.837159
0.749669,0.837432
0.750064,0.837706
0.750458,0.837979
0.750853,0.838251
0.751247,0.838524
0.751642,0.838796
0.752036,0.839067
0.752431,0.839339
0.752825,0.83961
0.75322,0.83988
0.753615,0.840151
0.754009,0.840421
0.754404,0.84069
0.754798,0.84096
0.755193,0.841229
0.755587,0.841498
0.755982,0.841766
0.756376,0.842034
0.756771,0.842302
0.757166,0.842569
0.75756,0.842837
0.757955,0.843103
0.758349,0.84337
0.758744,0.843636
0.759138,0.843902
0.759533,0.844168
0.759927,0.844433
0.760322,0.844698
0.760717,0.844962
0.761111,0.845227
0.761506,0.845491
0.7619,0.845754
0.762295,0.846017
0.762689,0.84628
0.763084,0.846543
0.763478,0.846806
0.763873,0.847068
0.764267,0.847329
0.764662,0.847591
0.765057,0.847852
0.765451,0.848113
0.765846,0.848373
0.76624,0.848633
0.766635,0.848893
0.767029,0.849153
0.767424,0.849412
0.767818,0.849671
0.768213,0.849929
0.768608,0.850187
0.769002,0.850445
0.769397,0.850703
0.769791,0.85096
0.770186,0.851217
0.77058,0.851474
0.770975,0.85173
0.771369,0.851986
0.771764,0.852242
0.772159,0.852497
0.772553,0.852752
0.772948,0.853007
0.773342,0.853261
0.773737,0.853516
0.774131,0.853769
0.774526,0.854023
0.77492,0.854276
0.775315,0.854529
0.77571,0.854781
0.776104,0.855034
0.776499,0.855286
0.776893,0.855537
0.777288,0.855789
0.777682,0.856039
0.778077,0.85629
0.778471,0.85654
0.778866,0.856791
0.77926,0.85704
0.779655,0.85729
0.78005,0.857539
0.780444,0.857787
0.780839,0.858036
0.781233,0.858284
0.781628,0.858532
0.782022,0.858779
0.782417,0.859027
0.782811,0.859274
0.783206,0.85952
0.783601,0.859766
0.783995,0.860012
0.78439,0.860258
0.784784,0.860503
0.785179,0.860748
0.785573,0.860993
0.785968,0.861237
0.786362,0.861482
0.786757,0.861725
0.787152,0.861969
0.787546,0.862212
0.787941,0.862455
0.788335,0.862697
0.78873,0.86294
0.789124,0.863181
0.789519,0.863423
0.789913,0.863664
0.790308,0.863905
0.790702,0.864146
0.791097,0.864386
0.791492,0.864626
0.791886,0.864866
0.792281,0.865106
0.792675,0.865345
0.79307,0.865583
0.793464,0.865822
0.793859,0.86606
0.794253,0.866298
0.794648,0.866536
0.795043,0.866773
0.795437,0.86701
0.795832,0.867247
0.796226,0.867483
0.796621,0.867719
0.797015,0.867955
0.79741,0.86819
0.797804,0.868425
0.798199,0.86866
0.798594,0.868894
0.798988,0.869129
0.799383,0.869363
0.799777,0.869596
0.800172,0.869829
0.800566,0.870062
0.800961,0.870295
0.801355,0.870527
0.80175,0.870759
0.802145,0.870991
0.802539,0.871223
0.802934,0.871454
0.803328,0.871685
0.803723,0.871915
0.804117,0.872145
0.804512,0.872375
0.804906,0.872605
0.805301,0.872834
0.805695,0.873063
0.80609,0.873292
0.806485,0.87352
0.806879,0.873748
0.807274,0.873976
0.807668,0.874204
0.808063,0.874431
0.808457,0.874658
0.808852,0.874884
0.809246,0.87511
0.809641,0.875336
0.810036,0.875562
0.81043,0.875787
0.810825,0.876012
0.811219,0.876237
0.811614,0.876462
0.812008,0.876686
0.812403,0.87691
0.812797,0.877133
0.813192,0.877356
0.813587,0.877579
0.813981,0.877802
0.814376,0.878024
0.81477,0.878246
0.815165,0.878468
0.815559,0.87869
0.815954,0.878911
0.816348,0.879132
0.816743,0.879352
0.817138,0.879572
0.817532,0.879792
0.817927,0.880012
0.818321,0.880231
0.818716,0.88045
0.81911,0.880669
0.819505,0.880888
0.819899,0.881106
0.820294,0.881324
0.820688,0.881541
0.821083,0.881758
0.821478,0.881975
0.821872,0.882192
0.822267,0.882408
0.822661,0.882625
0.823056,0.88284
0.82345,0.883056
0.823845,0.883271
0.824239,0.883486
0.824634,0.8837
0.825029,0.883915
0.825423,0.884129
0.825818,0.884342
0.826212,0.884556
0.826607,0.884769
0.827001,0.884982
0.827396,0.885194
0.82779,0.885407
0.828185,0.885618
0.82858,0.88583
0.828974,0.886041
0.829369,0.886253
0.829763,0.886463
0.830158,0.886674
0.830552,0.886884
0.830947,0.887094
0.831341,0.887303
0.831736,0.887513
0.83213,0.887722
0.832525,0.88793
0.83292,0.888139
0.833314,0.888347
0.833709,0.888555
0.834103,0.888762
0.834498,0.88897
0.834892,0.889177
0.835287,0.889383
0.835681,0.88959
0.836076,0.889796
0.836471,0.890001
0.836865,0.890207
0.83726,0.890412
0.837654,0.890617
0.838049,0.890822
0.838443,0.891026
0.838838,0.89123
0.839232,0.891434
0.839627,0.891637
0.840022,0.891841
0.840416,0.892044
0.840811,0.892246
0.841205,0.892448
0.8416,0.89265
0.841994,0.892852
0.842389,0.893054
0.842783,0.893255
0.843178,0.893456
0.843573,0.893656
0.843967,0.893857
0.844362,0.894057
0.844756,0.894256
0.845151,0.894456
0.845545,0.894655
0.84594,0.894854
0.846334,0.895053
0.846729,0.895251
0.847123,0.895449
0.847518,0.895647
0.847913,0.895844
0.848307,0.896041
0.848702,0.896238
0.849096,0.896435
0.849491,0.896631
0.849885,0.896827
0.85028,0.897023
0.850674,0.897218
0.851069,0.897414
0.851464,0.897609
0.851858,0.897803
0.852253,0.897997
0.852647,0.898192
0.853042,0.898385
0.853436,0.898579
0.853831,0.898772
0.854225,0.898965
0.85462,0.899158
0.855015,0.89935
0.855409,0.899542
0.855804,0.899734
0.856198,0.899925
0.856593,0.900117
0.856987,0.900308
0.857382,0.900498
0.857776,0.900689
0.858171,0.900879
0.858565,0.901069
0.85896,0.901258
0.859355,0.901448
0.859749,0.901637
0.860144,0.901825
0.860538,0.902014
0.860933,0.902202
0.861327,0.90239
0.861722,0.902578
0.862116,0.902765
0.862511,0.902952
0.862906,0.903139
0.8633,0.903325
0.863695,0.903512
0.864089,0.903698
0.864484,0.903883
0.864878,0.904069
0.865273,0.904254
0.865667,0.904439
0.866062,0.904623
0.866457,0.904808
0.866851,0.904992
0.867246,0.905175
0.86764,0.905359
0.868035,0.905542
0.868429,0.905725
0.868824,0.905908
0.869218,0.90609
0.869613,0.906272
0.870008,0.906454
0.870402,0.906636
0.870797,0.906817
0.871191,0.906998
0.871586,0.907179
0.87198,0.907359
0.872375,0.90754
0.872769,0.907719
0.873164,0.907899
0.873558,0.908079
0.873953,0.908258
0.874348,0.908437
0.874742,0.908615
0.875137,0.908793
0.875531,0.908972
0.875926,0.909149
0.87632,0.909327
0.876715,0.909504
0.877109,0.909681
0.877504,0.909858
0.877899,0.910034
0.878293,0.91021
0.878688,0.910386
0.879082,0.910562
0.879477,0.910737
0.879871,0.910912
0.880266,0.911087
0.88066,0.911262
0.881055,0.911436
0.88145,0.91161
0.881844,0.911784
0.882239,0.911957
0.882633,0.912131
0.883028,0.912304
0.883422,0.912476
0.883817,0.912649
0.884211,0.912821
0.884606,0.912993
0.885,0.913165
0.885395,0.913336
0.88579,0.913507
0.886184,0.913678
0.886579,0.913849
0.886973,0.914019
0.887368,0.914189
0.887762,0.914359
0.888157,0.914528
0.888551,0.914698
0.888946,0.914867
0.889341,0.915035
0.889735,0.915204
0.89013,0.915372
0.890524,0.91554
0.890919,0.915708
0.891313,0.915875
0.891708,0.916042
0.892102,0.916209
0.892497,0.916376
0.892892,0.916542
0.893286,0.916709
0.893681,0.916875
0.894075,0.91704
0.89447,0.917206
0.894864,0.917371
0.895259,0.917536
0.895653,0.9177
0.896048,0.917864
0.896443,0.918029
0.896837,0.918192
0.897232,0.918356
0.897626,0.918519
0.898021,0.918682
0.898415,0.918845
0.89881,0.919008
0.899204,0.91917
0.899599,0.919332
0.899993,0.919494
0.900388,0.919655
0.900783,0.919817
0.901177,0.919978
0.901572,0.920138
0.901966,0.920299
0.902361,0.920459
0.902755,0.920619
0.90315,0.920779
0.903544,0.920938
0.903939,0.921098
0.904334,0.921257
0.904728,0.921415
0.905123,0.921574
0.905517,0.921732
0.905912,0.92189
0.906306,0.922048
0.906701,0.922205
0.907095,0.922362
0.90749,0.922519
0.907885,0.922676
0.908279,0.922833
0.908674,0.922989
0.909068,0.923145
0.909463,0.9233
0.909857,0.923456
0.910252,0.923611
0.910646,0.923766
0.911041,0.923921
0.911435,0.924075
0.91183,0.92423
0.912225,0.924384
0.912619,0.924537
0.913014,0.924691
0.913408,0.924844
0.913803,0.924997
0.914197,0.92515
0.914592,0.925302
0.914986,0.925454
0.915381,0.925606
0.915776,0.925758
0.91617,0.92591
0.916565,0.926061
0.916959,0.926212
0.917354,0.926363
0.917748,0.926513
0.918143,0.926664
0.918537,0.926814
0.918932,0.926963
0.919327,0.927113
0.919721,0.927262
0.920116,0.927411
0.92051,0.92756
0.920905,0.927709
0.921299,0.927857
0.921694,0.928005
0.922088,0.928153
0.922483,0.928301
0.922878,0.928448
0.923272,0.928595
0.923667,0.928742
0.924061,0.928889
0.924456,0.929035
0.92485,0.929181
0.925245,0.929327
0.925639,0.929473
0.926034,0.929618
0.926428,0.929764
0.926823,0.929909
0.927218,0.930053
0.927612,0.930198
0.928007,0.930342
0.928401,0.930486
0.928796,0.93063
0.92919,0.930773
0.929585,0.930917
0.929979,0.93106
0.930374,0.931203
0.930769,0.931345
0.931163,0.931487
0.931558,0.93163
0.931952,0.931771
0.932347,0.931913
0.932741,0.932055
0.933136,0.932196
0.93353,0.932337
0.933925,0.932477
0.93432,0.932618
0.934714,0.932758
0.935109,0.932898
0.935503,0.933038
0.935898,0.933177
0.936292,0.933317
0.936687,0.933456
0.937081,0.933595
0.937476,0.933733
0.937871,0.933872
0.938265,0.93401
0.93866,0.934148
0.939054,0.934285
0.939449,0.934423
0.939843,0.93456
0.940238,0.934697
0.940632,0.934834
0.941027,0.93497
0.941421,0.935106
0.941816,0.935243
0.942211,0.935378
0.942605,0.935514
0.943,0.935649
0.943394,0.935785
0.943789,0.935919
0.944183,0.936054
0.944578,0.936189
0.944972,0.936323
0.945367,0.936457
0.945762,0.936591
0.946156,0.936724
0.946551,0.936857
0.946945,0.936991
0.94734,0.937123
0.947734,0.937256
0.948129,0.937389
0.948523,0.937521
0.948918,0.937653
0.949313,0.937784
0.949707,0.937916
0.950102,0.938047
0.950496,0.938178
0.950891,0.938309
0.951285,0.93844
0.95168,0.93857
0.952074,0.9387
0.952469,0.93883
0.952863,0.93896
0.953258,0.93909
0.953653,0.939219
0.954047,0.939348
0.954442,0.939477
0.954836,0.939605
0.955231,0.939734
0.955625,0.939862
0.95602,0.93999
0.956414,0.940118
0.956809,0.940245
0.957204,0.940372
0.957598,0.9405
0.957993,0.940626
0.958387,0.940753
0.958782,0.940879
0.959176,0.941006
0.959571,0.941132
0.959965,0.941257
0.96036,0.941383
0.960755,0.941508
0.961149,0.941633
0.961544,0.941758
0.961938,0.941883
0.962333,0.942007
0.962727,0.942132
0.963122,0.942256
0.963516,0.94238
0.963911,0.942503
0.964306,0.942627
0.9647,0.94275
0.965095,0.942873
0.965489,0.942995
0.965884,0.943118
0.966278,0.94324
0.966673,0.943362
0.967067,0.943484
0.967462,0.943606
0.967856,0.943727
0.968251,0.943849
0.968646,0.94397
0.96904,0.94409
0.969435,0.944211
0.969829,0.944331
0.970224,0.944452
0.970618,0.944571
0.971013,0.944691
0.971407,0.944811
0.971802,0.94493
0.972197,0.945049
0.972591,0.945168
0.972986,0.945287
0.97338,0.945405
0.973775,0.945524
0.974169,0.945642
0.974564,0.94576
0.974958,0.945877
0.975353,0.945995
0.975748,0.946112
0.976142,0.946229
0.976537,0.946346
0.976931,0.946462
0.977326,0.946579
0.97772,0.946695
0.978115,0.946811
0.978509,0.946927
0.978904,0.947042
0.979298,0.947158
0.979693,0.947273
0.980088,0.947388
0.980482,0.947503
0.980877,0.947617
0.981271,0.947732
0.981666,0.947846
0.98206,0.94796
0.982455,0.948073
0.982849,0.948187
0.983244,0.9483
0.983639,0.948413
0.984033,0.948526
0.984428,0.948639
0.984822,0.948752
0.985217,0.948864
0.985611,0.948976
0.986006,0.949088
0.9864,0.9492
0.986795,0.949311
0.98719,0.949422
0.987584,0.949533
0.987979,0.949644
0.988373,0.949755
0.988768,0.949866
0.989162,0.949976
0.989557,0.950086
0.989951,0.950196
0.990346,0.950306
0.990741,0.950415
0.991135,0.950524
0.99153,0.950634
0.991924,0.950743
0.992319,0.950851
0.992713,0.95096
0.993108,0.951068
0.993502,0.951176
0.993897,0.951284
0.994291,0.951392
0.994686,0.951499
0.995081,0.951607
0.995475,0.951714
0.99587,0.951821
0.996264,0.951928
0.996659,0.952034
0.997053,0.952141
0.997448,0.952247
0.997842,0.952353
0.998237,0.952458
0.998632,0.952564
0.999026,0.952669
0.999421,0.952775
0.999815,0.95288
1.00021,0.952984
1.0006,0.953089
1.001,0.953193
1.00139,0.953298
1.00179,0.953402
1.00218,0.953506
1.00258,0.953609
1.00297,0.953713
1.00337,0.953816
1.00376,0.953919
1.00416,0.954022
1.00455,0.954125
1.00494,0.954227
1.00534,0.95433
1.00573,0.954432
1.00613,0.954534
1.00652,0.954635
1.00692,0.954737
1.00731,0.954838
1.00771,0.95494
1.0081,0.955041
1.0085,0.955141
1.00889,0.955242
1.00928,0.955343
1.00968,0.955443
1.01007,0.955543
1.01047,0.955643
1.01086,0.955742
1.01126,0.955842
1.01165,0.955941
1.01205,0.95604
1.01244,0.956139
1.01284,0.956238
1.01323,0.956337
1.01362,0.956435
1.01402,0.956533
1.01441,0.956631
1.01481,0.956729
1.0152,0.956827
1.0156,0.956924
1.01599,0.957022
1.01639,0.957119
1.01678,0.957216
1.01718,0.957313
1.01757,0.957409
1.01796,0.957506
1.01836,0.957602
1.01875,0.957698
1.01915,0.957794
1.01954,0.957889
1.01994,0.957985
1.02033,0.95808
1.02073,0.958175
1.02112,0.95827
1.02152,0.958365
1.02191,0.95846
1.0223,0.958554
1.0227,0.958648
1.02309,0.958742
1.02349,0.958836
1.02388,0.95893
1.02428,0.959023
1.02467,0.959117
1.02507,0.95921
1.02546,0.959303
1.02586,0.959396
1.02625,0.959488
1.02664,0.959581
1.02704,0.959673
1.02743,0.959765
1.02783,0.959857
1.02822,0.959949
1.02862,0.96004
1.02901,0.960132
1.02941,0.960223
1.0298,0.960314
1.0302,0.960405
1.03059,0.960496
1.03098,0.960586
1.03138,0.960677
1.03177,0.960767
1.03217,0.960857
1.03256,0.960947
1.03296,0.961036
1.03335,0.961126
1.03375,0.961215
1.03414,0.961304
1.03454,0.961393
1.03493,0.961482
1.03532,0.961571
1.03572,0.961659
1.03611,0.961748
1.03651,0.961836
1.0369,0.961924
1.0373,0.962011
1.03769,0.962099
1.03809,0.962187
1.03848,0.962274
1.03888,0.962361
1.03927,0.962448
1.03966,0.962535
1.04006,0.962621
1.04045,0.962708
1.04085,0.962794
1.04124,0.96288
1.04164,0.962966
1.04203,0.963052
1.04243,0.963137
1.04282,0.963223
1.04322,0.963308
1.04361,0.963393
1.04401,0.963478
1.0444,0.963563
1.04479,0.963648
1.04519,0.963732
1.04558,0.963816
1.04598,0.9639
1.04637,0.963984
1.04677,0.964068
1.04716,0.964152
1.04756,0.964235
1.04795,0.964319
1.04835,0.964402
1.04874,0.964485
1.04913,0.964567
1.04953,0.96465
1.04992,0.964733
1.05032,0.964815
1.05071,0.964897
1.05111,0.964979
1.0515,0.965061
1.0519,0.965143
1.05229,0.965224
1.05269,0.965305
1.05308,0.965387
1.05347,0.965468
1.05387,0.965549
1.05426,0.965629
1.05466,0.96571
1.05505,0.96579
1.05545,0.96587
1.05584,0.965951
1.05624,0.96603
1.05663,0.96611
1.05703,0.96619
1.05742,0.966269
1.05781,0.966349
1.05821,0.966428
1.0586,0.966507
1.059,0.966585
1.05939,0.966664
1.05979,0.966743
1.06018,0.966821
1.06058,0.966899
1.06097,0.966977
1.06137,0.967055
1.06176,0.967133
1.06215,0.96721
1.06255,0.967288
1.06294,0.967365
1.06334,0.967442
1.06373,0.967519
1.06413,0.967596
1.06452,0.967673
1.06492,0.967749
1.06531,0.967825
1.06571,0.967902
1.0661,0.967978
1.06649,0.968054
1.06689,0.968129
1.06728,0.968205
1.06768,0.96828
1.06807,0.968356
1.06847,0.968431
1.06886,0.968506
1.06926,0.96858
1.06965,0.968655
1.07005,0.96873
1.07044,0.968804
1.07083,0.968878
1.07123,0.968952
1.07162,0.969026
1.07202,0.9691
1.07241,0.969174
1.07281,0.969247
1.0732,0.96932
1.0736,0.969394
1.07399,0.969467
1.07439,0.96954
1.07478,0.969612
1.07517,0.969685
1.07557,0.969757
1.07596,0.96983
1.07636,0.969902
1.07675,0.969974
1.07715,0.970046
1.07754,0.970117
1.07794,0.970189
1.07833,0.97026
1.07873,0.970332
1.07912,0.970403
1.07951,0.970474
1.07991,0.970545
1.0803,0.970615
1.0807,0.970686
1.08109,0.970756
1.08149,0.970826
1.08188,0.970897
1.08228,0.970967
