r2,N_GBW
7.00465,0.445065
7.01524,0.445547
7.02584,0.446029
7.03645,0.446511
7.04707,0.446992
7.05769,0.447474
7.06832,0.447956
7.07896,0.448437
7.08961,0.448918
7.10027,0.449399
7.11093,0.449881
7.12161,0.450362
7.13229,0.450842
7.14298,0.451323
7.15367,0.451804
7.16438,0.452285
7.17509,0.452765
7.18581,0.453245
7.19654,0.453726
7.20728,0.454206
7.21802,0.454686
7.22877,0.455166
7.23953,0.455646
7.2503,0.456125
7.26108,0.456605
7.27186,0.457084
7.28266,0.457564
7.29346,0.458043
7.30427,0.458522
7.31508,0.459001
7.32591,0.45948
7.33674,0.459959
7.34758,0.460438
7.35843,0.460916
7.36929,0.461395
7.38015,0.461873
7.39102,0.462351
7.4019,0.462829
7.41279,0.463307
7.42369,0.463785
7.43459,0.464263
7.44551,0.464741
7.45643,0.465218
7.46736,0.465696
7.47829,0.466173
7.48924,0.46665
7.50019,0.467127
7.51115,0.467604
7.52212,0.468081
7.5331,0.468557
7.54408,0.469034
7.55508,0.46951
7.56608,0.469986
7.57708,0.470463
7.5881,0.470939
7.59913,0.471414
7.61016,0.47189
7.6212,0.472366
7.63225,0.472841
7.64331,0.473317
7.65437,0.473792
7.66544,0.474267
7.67652,0.474742
7.68761,0.475217
7.69871,0.475691
7.70981,0.476166
7.72093,0.47664
7.73205,0.477115
7.74318,0.477589
7.75431,0.478063
7.76546,0.478537
7.77661,0.479011
7.78777,0.479484
7.79894,0.479958
7.81012,0.480431
7.8213,0.480904
7.8325,0.481377
7.8437,0.48185
7.85491,0.482323
7.86612,0.482796
7.87735,0.483268
7.88858,0.48374
7.89982,0.484213
7.91107,0.484685
7.92233,0.485156
7.93359,0.485628
7.94487,0.4861
7.95615,0.486571
7.96743,0.487043
7.97873,0.487514
7.99004,0.487985
8.00135,0.488456
8.01267,0.488926
8.024,0.489397
8.03534,0.489867
8.04668,0.490338
8.05803,0.490808
8.0694,0.491278
8.08076,0.491748
8.09214,0.492217
8.10353,0.492687
8.11492,0.493156
8.12632,0.493625
8.13773,0.494095
8.14915,0.494563
8.16057,0.495032
8.172,0.495501
8.18344,0.495969
8.19489,0.496437
8.20635,0.496906
8.21782,0.497374
8.22929,0.497841
8.24077,0.498309
8.25226,0.498776
8.26376,0.499244
8.27526,0.499711
8.28677,0.500178
8.29829,0.500645
8.30982,0.501111
8.32136,0.501578
8.33291,0.502044
8.34446,0.502511
8.35602,0.502977
8.36759,0.503442
8.37917,0.503908
8.39075,0.504374
8.40234,0.504839
8.41395,0.505304
8.42555,0.505769
8.43717,0.506234
8.4488,0.506699
8.46043,0.507163
8.47207,0.507628
8.48372,0.508092
8.49538,0.508556
8.50704,0.50902
8.51871,0.509483
8.5304,0.509947
8.54208,0.51041
8.55378,0.510873
8.56549,0.511336
8.5772,0.511799
8.58892,0.512262
8.60065,0.512724
8.61239,0.513186
8.62413,0.513649
8.63589,0.514111
8.64765,0.514572
8.65942,0.515034
8.67119,0.515495
8.68298,0.515956
8.69477,0.516418
8.70657,0.516878
8.71838,0.517339
8.7302,0.5178
8.74202,0.51826
8.75386,0.51872
8.7657,0.51918
8.77755,0.51964
8.7894,0.520099
8.80127,0.520559
8.81314,0.521018
8.82502,0.521477
8.83691,0.521936
8.84881,0.522395
8.86072,0.522853
8.87263,0.523311
8.88455,0.52377
8.89648,0.524227
8.90842,0.524685
8.92036,0.525143
8.93231,0.5256
8.94428,0.526057
8.95624,0.526514
8.96822,0.526971
8.98021,0.527428
8.9922,0.527884
9.0042,0.52834
9.01621,0.528796
9.02823,0.529252
9.04025,0.529708
9.05229,0.530163
9.06433,0.530619
9.07638,0.531074
9.08843,0.531529
9.1005,0.531983
9.11257,0.532438
9.12465,0.532892
9.13674,0.533346
9.14884,0.5338
9.16095,0.534254
9.17306,0.534707
9.18518,0.535161
9.19731,0.535614
9.20945,0.536067
9.22159,0.536519
9.23374,0.536972
9.24591,0.537424
9.25808,0.537876
9.27025,0.538328
9.28244,0.53878
9.29463,0.539232
9.30683,0.539683
9.31904,0.540134
9.33126,0.540585
9.34348,0.541036
9.35572,0.541486
9.36796,0.541937
9.38021,0.542387
9.39247,0.542837
9.40473,0.543286
9.417,0.543736
9.42929,0.544185
9.44157,0.544634
9.45387,0.545083
9.46618,0.545532
9.47849,0.54598
9.49081,0.546428
9.50314,0.546876
9.51548,0.547324
9.52782,0.547772
9.54018,0.548219
9.55254,0.548666
9.56491,0.549113
9.57729,0.54956
9.58967,0.550007
9.60206,0.550453
9.61447,0.550899
9.62687,0.551345
9.63929,0.551791
9.65172,0.552236
9.66415,0.552682
9.67659,0.553127
9.68904,0.553572
9.7015,0.554016
9.71396,0.554461
9.72644,0.554905
9.73892,0.555349
9.75141,0.555793
9.76391,0.556236
9.77641,0.55668
9.78892,0.557123
9.80145,0.557566
9.81398,0.558008
9.82651,0.558451
9.83906,0.558893
9.85161,0.559335
9.86417,0.559777
9.87674,0.560219
9.88932,0.56066
9.90191,0.561101
9.9145,0.561542
9.9271,0.561983
9.93971,0.562423
9.95233,0.562863
9.96495,0.563303
9.97759,0.563743
9.99023,0.564183
10.0029,0.564622
10.0155,0.565061
10.0282,0.5655
10.0409,0.565939
10.0536,0.566377
10.0662,0.566816
10.0789,0.567254
10.0916,0.567692
10.1044,0.568129
10.1171,0.568566
10.1298,0.569004
10.1425,0.56944
10.1553,0.569877
10.168,0.570313
10.1808,0.57075
10.1936,0.571186
10.2064,0.571621
10.2191,0.572057
10.2319,0.572492
10.2447,0.572927
10.2575,0.573362
10.2704,0.573796
10.2832,0.574231
10.296,0.574665
10.3089,0.575099
10.3217,0.575532
10.3346,0.575966
10.3474,0.576399
10.3603,0.576832
10.3732,0.577265
10.3861,0.577697
10.399,0.578129
10.4119,0.578561
10.4248,0.578993
10.4377,0.579425
10.4507,0.579856
10.4636,0.580287
10.4765,0.580718
10.4895,0.581148
10.5024,0.581579
10.5154,0.582009
10.5284,0.582439
10.5414,0.582868
10.5544,0.583298
10.5674,0.583727
10.5804,0.584156
10.5934,0.584584
10.6064,0.585013
10.6195,0.585441
10.6325,0.585869
10.6456,0.586296
10.6586,0.586724
10.6717,0.587151
10.6848,0.587578
10.6978,0.588005
10.7109,0.588431
10.724,0.588857
10.7371,0.589283
10.7502,0.589709
10.7634,0.590135
10.7765,0.59056
10.7896,0.590985
10.8028,0.59141
10.8159,0.591834
10.8291,0.592258
10.8423,0.592682
10.8554,0.593106
10.8686,0.59353
10.8818,0.593953
10.895,0.594376
10.9082,0.594799
10.9214,0.595221
10.9347,0.595643
10.9479,0.596065
10.9611,0.596487
10.9744,0.596909
10.9877,0.59733
11.0009,0.597751
11.0142,0.598172
11.0275,0.598592
11.0408,0.599013
11.0541,0.599433
11.0674,0.599852
11.0807,0.600272
11.094,0.600691
11.1073,0.60111
11.1207,0.601529
11.134,0.601947
11.1474,0.602366
11.1607,0.602784
11.1741,0.603201
11.1875,0.603619
11.2009,0.604036
11.2143,0.604453
11.2277,0.60487
11.2411,0.605286
11.2545,0.605702
11.2679,0.606118
11.2813,0.606534
11.2948,0.606949
11.3082,0.607365
11.3217,0.607779
11.3352,0.608194
11.3486,0.608609
11.3621,0.609023
11.3756,0.609437
11.3891,0.60985
11.4026,0.610264
11.4161,0.610677
11.4296,0.611089
11.4432,0.611502
11.4567,0.611914
11.4703,0.612326
11.4838,0.612738
11.4974,0.61315
11.5109,0.613561
11.5245,0.613972
11.5381,0.614383
11.5517,0.614793
11.5653,0.615203
11.5789,0.615613
11.5925,0.616023
11.6062,0.616432
11.6198,0.616842
11.6334,0.617251
11.6471,0.617659
11.6607,0.618068
11.6744,0.618476
11.6881,0.618883
11.7018,0.619291
11.7155,0.619698
11.7292,0.620105
11.7429,0.620512
11.7566,0.620919
11.7703,0.621325
11.784,0.621731
11.7978,0.622137
11.8115,0.622542
11.8253,0.622947
11.839,0.623352
11.8528,0.623757
11.8666,0.624161
11.8804,0.624565
11.8942,0.624969
11.908,0.625372
11.9218,0.625776
11.9356,0.626179
11.9494,0.626582
11.9632,0.626984
11.9771,0.627386
11.9909,0.627788
12.0048,0.62819
12.0187,0.628591
12.0325,0.628992
12.0464,0.629393
12.0603,0.629794
12.0742,0.630194
12.0881,0.630594
12.102,0.630994
12.1159,0.631393
12.1299,0.631792
12.1438,0.632191
12.1578,0.63259
12.1717,0.632988
12.1857,0.633387
12.1996,0.633784
12.2136,0.634182
12.2276,0.634579
12.2416,0.634976
12.2556,0.635373
12.2696,0.635769
12.2836,0.636166
12.2977,0.636562
12.3117,0.636957
12.3257,0.637353
12.3398,0.637748
12.3538,0.638142
12.3679,0.638537
12.382,0.638931
12.3961,0.639325
12.4102,0.639719
12.4242,0.640112
12.4384,0.640505
12.4525,0.640898
12.4666,0.641291
12.4807,0.641683
12.4949,0.642075
12.509,0.642467
12.5232,0.642858
12.5373,0.64325
12.5515,0.64364
12.5657,0.644031
12.5799,0.644421
12.5941,0.644811
12.6083,0.645201
12.6225,0.645591
12.6367,0.64598
12.6509,0.646369
12.6651,0.646758
12.6794,0.647146
12.6936,0.647534
12.7079,0.647922
12.7222,0.648309
12.7364,0.648697
12.7507,0.649084
12.765,0.64947
12.7793,0.649857
12.7936,0.650243
12.8079,0.650629
12.8222,0.651014
12.8366,0.651399
12.8509,0.651784
12.8653,0.652169
12.8796,0.652553
12.894,0.652938
12.9083,0.653321
12.9227,0.653705
12.9371,0.654088
12.9515,0.654471
12.9659,0.654854
12.9803,0.655236
12.9947,0.655618
13.0092,0.656
13.0236,0.656382
13.038,0.656763
13.0525,0.657144
13.0669,0.657525
13.0814,0.657905
13.0959,0.658285
13.1104,0.658665
13.1249,0.659045
13.1394,0.659424
13.1539,0.659803
13.1684,0.660182
13.1829,0.66056
13.1974,0.660938
13.212,0.661316
13.2265,0.661693
13.2411,0.662071
13.2556,0.662448
13.2702,0.662824
13.2848,0.663201
13.2994,0.663577
13.314,0.663952
13.3286,0.664328
13.3432,0.664703
13.3578,0.665078
13.3724,0.665453
13.387,0.665827
13.4017,0.666201
13.4163,0.666575
13.431,0.666948
13.4457,0.667321
13.4603,0.667694
13.475,0.668067
13.4897,0.668439
13.5044,0.668811
13.5191,0.669183
13.5338,0.669554
13.5486,0.669925
13.5633,0.670296
13.578,0.670667
13.5928,0.671037
13.6075,0.671407
13.6223,0.671777
13.6371,0.672146
13.6518,0.672515
13.6666,0.672884
13.6814,0.673252
13.6962,0.673621
13.711,0.673989
13.7258,0.674356
13.7407,0.674723
13.7555,0.67509
13.7703,0.675457
13.7852,0.675824
13.8001,0.67619
13.8149,0.676556
13.8298,0.676921
13.8447,0.677286
13.8596,0.677651
13.8745,0.678016
13.8894,0.67838
13.9043,0.678744
13.9192,0.679108
13.9341,0.679472
13.9491,0.679835
13.964,0.680198
13.979,0.68056
13.9939,0.680923
14.0089,0.681285
14.0239,0.681646
14.0389,0.682008
14.0539,0.682369
14.0689,0.68273
14.0839,0.68309
14.0989,0.68345
14.1139,0.68381
14.129,0.68417
14.144,0.684529
14.1591,0.684888
14.1741,0.685247
14.1892,0.685605
14.2043,0.685964
14.2193,0.686321
14.2344,0.686679
14.2495,0.687036
14.2646,0.687393
14.2798,0.68775
14.2949,0.688106
14.31,0.688462
14.3251,0.688818
14.3403,0.689173
14.3554,0.689529
14.3706,0.689883
14.3858,0.690238
14.401,0.690592
14.4161,0.690946
14.4313,0.6913
14.4465,0.691653
14.4617,0.692006
14.477,0.692359
14.4922,0.692711
14.5074,0.693064
14.5227,0.693415
14.5379,0.693767
14.5532,0.694118
14.5684,0.694469
14.5837,0.69482
14.599,0.69517
14.6143,0.69552
14.6296,0.69587
14.6449,0.696219
14.6602,0.696569
14.6755,0.696917
14.6909,0.697266
14.7062,0.697614
14.7216,0.697962
14.7369,0.69831
14.7523,0.698657
14.7676,0.699004
14.783,0.699351
14.7984,0.699697
14.8138,0.700043
14.8292,0.700389
14.8446,0.700735
14.86,0.70108
14.8755,0.701425
14.8909,0.70177
14.9063,0.702114
14.9218,0.702458
14.9372,0.702802
14.9527,0.703145
14.9682,0.703488
14.9837,0.703831
14.9992,0.704173
15.0147,0.704516
15.0302,0.704858
15.0457,0.705199
15.0612,0.70554
15.0767,0.705881
15.0923,0.706222
15.1078,0.706562
15.1234,0.706903
15.1389,0.707242
15.1545,0.707582
15.1701,0.707921
15.1857,0.70826
15.2013,0.708598
15.2169,0.708937
15.2325,0.709275
15.2481,0.709612
15.2637,0.70995
15.2794,0.710287
15.295,0.710623
15.3106,0.71096
15.3263,0.711296
15.342,0.711632
15.3576,0.711967
15.3733,0.712302
15.389,0.712637
15.4047,0.712972
15.4204,0.713306
15.4361,0.71364
15.4519,0.713974
15.4676,0.714307
15.4833,0.71464
15.4991,0.714973
15.5148,0.715306
15.5306,0.715638
15.5464,0.71597
15.5621,0.716301
15.5779,0.716633
15.5937,0.716963
15.6095,0.717294
15.6253,0.717624
15.6412,0.717954
15.657,0.718284
15.6728,0.718614
15.6887,0.718943
15.7045,0.719272
15.7204,0.7196
15.7362,0.719928
15.7521,0.720256
15.768,0.720584
15.7839,0.720911
15.7998,0.721238
15.8157,0.721565
15.8316,0.721891
15.8475,0.722217
15.8635,0.722543
15.8794,0.722868
15.8954,0.723194
15.9113,0.723518
15.9273,0.723843
15.9432,0.724167
15.9592,0.724491
15.9752,0.724815
15.9912,0.725138
16.0072,0.725461
16.0232,0.725784
16.0392,0.726106
16.0553,0.726428
16.0713,0.72675
16.0873,0.727071
16.1034,0.727393
16.1194,0.727713
16.1355,0.728034
16.1516,0.728354
16.1677,0.728674
16.1838,0.728994
16.1999,0.729313
16.216,0.729632
16.2321,0.729951
16.2482,0.730269
16.2643,0.730587
16.2805,0.730905
16.2966,0.731223
16.3128,0.73154
16.3289,0.731857
16.3451,0.732173
16.3613,0.73249
16.3775,0.732806
16.3937,0.733121
16.4099,0.733437
16.4261,0.733752
16.4423,0.734066
16.4585,0.734381
16.4748,0.734695
16.491,0.735009
16.5073,0.735322
16.5235,0.735636
16.5398,0.735949
16.5561,0.736261
16.5723,0.736573
16.5886,0.736885
16.6049,0.737197
16.6212,0.737508
16.6376,0.73782
16.6539,0.73813
16.6702,0.738441
16.6865,0.738751
16.7029,0.739061
16.7192,0.73937
16.7356,0.739679
16.752,0.739988
16.7684,0.740297
16.7847,0.740605
16.8011,0.740913
16.8175,0.741221
16.834,0.741528
16.8504,0.741835
16.8668,0.742142
16.8832,0.742449
16.8997,0.742755
16.9161,0.743061
16.9326,0.743366
16.9491,0.743672
16.9655,0.743976
16.982,0.744281
16.9985,0.744585
17.015,0.744889
17.0315,0.745193
17.048,0.745497
17.0646,0.7458
17.0811,0.746103
17.0976,0.746405
17.1142,0.746707
17.1307,0.747009
17.1473,0.747311
17.1639,0.747612
17.1804,0.747913
17.197,0.748214
17.2136,0.748514
17.2302,0.748814
17.2468,0.749114
17.2635,0.749413
17.2801,0.749712
17.2967,0.750011
17.3134,0.75031
17.33,0.750608
17.3467,0.750906
17.3633,0.751203
17.38,0.751501
17.3967,0.751798
17.4134,0.752094
17.4301,0.752391
17.4468,0.752687
17.4635,0.752982
17.4802,0.753278
17.497,0.753573
17.5137,0.753868
17.5304,0.754162
17.5472,0.754457
17.564,0.754751
17.5807,0.755044
17.5975,0.755338
17.6143,0.755631
17.6311,0.755923
17.6479,0.756216
17.6647,0.756508
17.6815,0.7568
17.6984,0.757091
17.7152,0.757382
17.732,0.757673
17.7489,0.757964
17.7657,0.758254
17.7826,0.758544
17.7995,0.758834
17.8164,0.759123
17.8333,0.759412
17.8502,0.759701
17.8671,0.759989
17.884,0.760277
17.9009,0.760565
17.9178,0.760853
17.9348,0.76114
17.9517,0.761427
17.9687,0.761714
17.9856,0.762
18.0026,0.762286
18.0196,0.762572
18.0366,0.762857
18.0536,0.763142
18.0706,0.763427
18.0876,0.763711
18.1046,0.763996
18.1216,0.764279
18.1387,0.764563
18.1557,0.764846
18.1728,0.765129
18.1898,0.765412
18.2069,0.765694
18.224,0.765976
18.241,0.766258
18.2581,0.76654
18.2752,0.766821
18.2923,0.767102
18.3095,0.767382
18.3266,0.767662
18.3437,0.767942
18.3609,0.768222
18.378,0.768501
18.3952,0.76878
18.4123,0.769059
18.4295,0.769337
18.4467,0.769616
18.4639,0.769893
18.4811,0.770171
18.4983,0.770448
18.5155,0.770725
18.5327,0.771002
18.5499,0.771278
18.5672,0.771554
18.5844,0.77183
18.6016,0.772105
18.6189,0.77238
18.6362,0.772655
18.6534,0.77293
18.6707,0.773204
18.688,0.773478
18.7053,0.773751
18.7226,0.774024
18.7399,0.774297
18.7573,0.77457
18.7746,0.774843
18.7919,0.775115
18.8093,0.775386
18.8266,0.775658
18.844,0.775929
18.8614,0.7762
18.8788,0.776471
18.8961,0.776741
18.9135,0.777011
18.9309,0.777281
18.9484,0.77755
18.9658,0.777819
18.9832,0.778088
19.0006,0.778356
19.0181,0.778624
19.0355,0.778892
19.053,0.77916
19.0705,0.779427
19.0879,0.779694
19.1054,0.779961
19.1229,0.780227
19.1404,0.780493
19.1579,0.780759
19.1754,0.781025
19.193,0.78129
19.2105,0.781555
19.228,0.781819
19.2456,0.782084
19.2631,0.782348
19.2807,0.782611
19.2983,0.782875
19.3158,0.783138
19.3334,0.783401
19.351,0.783663
19.3686,0.783925
19.3862,0.784187
19.4039,0.784449
19.4215,0.78471
19.4391,0.784971
19.4568,0.785232
19.4744,0.785492
19.4921,0.785752
19.5097,0.786012
19.5274,0.786272
19.5451,0.786531
19.5628,0.78679
19.5805,0.787048
19.5982,0.787307
19.6159,0.787565
19.6336,0.787823
19.6514,0.78808
19.6691,0.788337
19.6869,0.788594
19.7046,0.788851
19.7224,0.789107
19.7401,0.789363
19.7579,0.789618
19.7757,0.789874
19.7935,0.790129
19.8113,0.790384
19.8291,0.790638
19.8469,0.790892
19.8648,0.791146
19.8826,0.7914
19.9005,0.791653
19.9183,0.791906
19.9362,0.792159
19.954,0.792411
19.9719,0.792663
19.9898,0.792915
20.0077,0.793167
20.0256,0.793418
20.0435,0.793669
20.0614,0.793919
20.0793,0.79417
20.0973,0.79442
20.1152,0.79467
20.1331,0.794919
20.1511,0.795168
20.1691,0.795417
20.187,0.795666
20.205,0.795914
20.223,0.796162
20.241,0.79641
20.259,0.796657
20.277,0.796904
20.295,0.797151
20.3131,0.797398
20.3311,0.797644
20.3491,0.79789
20.3672,0.798136
20.3853,0.798381
20.4033,0.798626
20.4214,0.798871
20.4395,0.799115
20.4576,0.79936
20.4757,0.799603
20.4938,0.799847
20.5119,0.80009
20.53,0.800333
20.5481,0.800576
20.5663,0.800819
20.5844,0.801061
20.6026,0.801303
20.6208,0.801544
20.6389,0.801786
20.6571,0.802027
20.6753,0.802267
20.6935,0.802508
20.7117,0.802748
20.7299,0.802988
20.7481,0.803227
20.7664,0.803467
20.7846,0.803706
20.8028,0.803944
20.8211,0.804183
20.8393,0.804421
20.8576,0.804659
20.8759,0.804896
20.8942,0.805133
20.9125,0.80537
20.9308,0.805607
20.9491,0.805843
20.9674,0.80608
20.9857,0.806315
21.004,0.806551
21.0224,0.806786
21.0407,0.807021
21.0591,0.807256
21.0774,0.80749
21.0958,0.807724
21.1142,0.807958
21.1326,0.808191
21.151,0.808425
21.1694,0.808658
21.1878,0.80889
21.2062,0.809123
21.2246,0.809355
21.2431,0.809586
21.2615,0.809818
21.28,0.810049
21.2984,0.81028
21.3169,0.810511
21.3354,0.810741
21.3539,0.810971
21.3724,0.811201
21.3909,0.811431
21.4094,0.81166
21.4279,0.811889
21.4464,0.812117
21.4649,0.812346
21.4835,0.812574
21.502,0.812802
21.5206,0.813029
21.5391,0.813256
21.5577,0.813483
21.5763,0.81371
21.5949,0.813936
21.6135,0.814163
21.6321,0.814388
21.6507,0.814614
21.6693,0.814839
21.6879,0.815064
21.7066,0.815289
21.7252,0.815513
21.7439,0.815737
21.7625,0.815961
21.7812,0.816185
21.7999,0.816408
21.8186,0.816631
21.8373,0.816854
21.856,0.817076
21.8747,0.817298
21.8934,0.81752
21.9121,0.817742
21.9308,0.817963
21.9496,0.818184
21.9683,0.818405
21.9871,0.818625
22.0058,0.818846
22.0246,0.819066
22.0434,0.819285
22.0622,0.819505
22.081,0.819724
22.0998,0.819942
22.1186,0.820161
22.1374,0.820379
22.1562,0.820597
22.1751,0.820815
22.1939,0.821032
22.2128,0.821249
22.2316,0.821466
22.2505,0.821683
22.2694,0.821899
22.2883,0.822115
22.3072,0.822331
22.3261,0.822546
22.345,0.822761
22.3639,0.822976
22.3828,0.823191
22.4017,0.823405
22.4207,0.823619
22.4396,0.823833
22.4586,0.824047
22.4775,0.82426
22.4965,0.824473
22.5155,0.824686
22.5345,0.824898
22.5535,0.82511
22.5725,0.825322
22.5915,0.825534
22.6105,0.825745
22.6295,0.825956
22.6486,0.826167
22.6676,0.826377
22.6867,0.826588
22.7057,0.826798
22.7248,0.827007
22.7439,0.827217
22.763,0.827426
22.7821,0.827635
22.8012,0.827843
22.8203,0.828052
22.8394,0.82826
22.8585,0.828467
22.8776,0.828675
22.8968,0.828882
22.9159,0.829089
22.9351,0.829296
22.9542,0.829502
22.9734,0.829708
22.9926,0.829914
23.0118,0.83012
23.031,0.830325
23.0502,0.83053
23.0694,0.830735
23.0886,0.83094
23.1078,0.831144
23.1271,0.831348
23.1463,0.831552
23.1656,0.831755
23.1848,0.831958
23.2041,0.832161
23.2234,0.832364
23.2427,0.832566
23.262,0.832768
23.2813,0.83297
23.3006,0.833171
23.3199,0.833373
23.3392,0.833574
23.3585,0.833775
23.3779,0.833975
23.3972,0.834175
23.4166,0.834375
23.4359,0.834575
23.4553,0.834774
23.4747,0.834973
23.4941,0.835172
23.5135,0.835371
23.5329,0.835569
23.5523,0.835767
23.5717,0.835965
23.5911,0.836163
23.6106,0.83636
23.63,0.836557
23.6495,0.836754
23.6689,0.83695
23.6884,0.837146
23.7079,0.837342
23.7274,0.837538
23.7469,0.837734
23.7664,0.837929
23.7859,0.838124
23.8054,0.838318
23.8249,0.838513
23.8444,0.838707
23.864,0.838901
23.8835,0.839094
23.9031,0.839287
23.9226,0.839481
23.9422,0.839673
23.9618,0.839866
23.9814,0.840058
24.001,0.84025
24.0206,0.840442
24.0402,0.840633
24.0598,0.840825
24.0794,0.841016
24.0991,0.841206
24.1187,0.841397
24.1384,0.841587
24.158,0.841777
24.1777,0.841966
24.1974,0.842156
24.2171,0.842345
24.2368,0.842534
24.2565,0.842723
24.2762,0.842911
24.2959,0.843099
24.3156,0.843287
24.3353,0.843474
24.3551,0.843662
24.3748,0.843849
24.3946,0.844036
24.4144,0.844222
24.4341,0.844408
24.4539,0.844595
24.4737,0.84478
24.4935,0.844966
24.5133,0.845151
24.5331,0.845336
24.5529,0.845521
24.5728,0.845705
24.5926,0.84589
24.6124,0.846074
24.6323,0.846257
24.6521,0.846441
24.672,0.846624
24.6919,0.846807
24.7118,0.84699
24.7317,0.847172
24.7516,0.847354
24.7715,0.847536
24.7914,0.847718
24.8113,0.847899
24.8313,0.848081
24.8512,0.848261
24.8711,0.848442
24.8911,0.848623
24.9111,0.848803
24.931,0.848983
24.951,0.849162
24.971,0.849342
24.991,0.849521
25.011,0.8497
25.031,0.849878
25.051,0.850057
25.0711,0.850235
25.0911,0.850413
25.1111,0.85059
25.1312,0.850768
25.1513,0.850945
25.1713,0.851122
25.1914,0.851299
25.2115,0.851475
25.2316,0.851651
25.2517,0.851827
25.2718,0.852003
25.2919,0.852178
25.312,0.852353
25.3322,0.852528
25.3523,0.852703
25.3725,0.852877
25.3926,0.853051
25.4128,0.853225
25.4329,0.853399
25.4531,0.853572
25.4733,0.853745
25.4935,0.853918
25.5137,0.854091
25.5339,0.854263
25.5541,0.854436
25.5744,0.854607
25.5946,0.854779
25.6149,0.854951
25.6351,0.855122
25.6554,0.855293
25.6756,0.855463
25.6959,0.855634
25.7162,0.855804
25.7365,0.855974
25.7568,0.856144
25.7771,0.856313
25.7974,0.856482
25.8177,0.856651
25.8381,0.85682
25.8584,0.856989
25.8788,0.857157
25.8991,0.857325
25.9195,0.857493
25.9399,0.85766
25.9602,0.857827
25.9806,0.857994
26.001,0.858161
26.0214,0.858328
26.0418,0.858494
26.0623,0.85866
26.0827,0.858826
26.1031,0.858992
26.1236,0.859157
26.144,0.859322
26.1645,0.859487
26.185,0.859652
26.2054,0.859816
26.2259,0.85998
26.2464,0.860144
26.2669,0.860308
26.2874,0.860471
26.3079,0.860634
26.3285,0.860797
26.349,0.86096
26.3695,0.861122
26.3901,0.861285
26.4106,0.861447
26.4312,0.861608
26.4518,0.86177
26.4724,0.861931
26.4929,0.862092
26.5135,0.862253
26.5341,0.862414
26.5548,0.862574
26.5754,0.862734
26.596,0.862894
26.6166,0.863053
26.6373,0.863213
26.6579,0.863372
26.6786,0.863531
26.6993,0.86369
26.7199,0.863848
26.7406,0.864006
26.7613,0.864164
26.782,0.864322
26.8027,0.864479
26.8234,0.864637
26.8442,0.864794
26.8649,0.86495
26.8856,0.865107
26.9064,0.865263
26.9272,0.86542
26.9479,0.865575
26.9687,0.865731
26.9895,0.865886
27.0103,0.866042
27.0311,0.866197
27.0519,0.866351
27.0727,0.866506
27.0935,0.86666
27.1143,0.866814
27.1352,0.866968
27.156,0.867121
27.1769,0.867275
27.1977,0.867428
27.2186,0.867581
27.2395,0.867733
27.2603,0.867886
27.2812,0.868038
27.3021,0.86819
27.323,0.868342
27.344,0.868493
27.3649,0.868644
27.3858,0.868795
27.4068,0.868946
27.4277,0.869097
27.4487,0.869247
27.4696,0.869397
27.4906,0.869547
27.5116,0.869697
27.5326,0.869846
27.5536,0.869995
27.5746,0.870144
27.5956,0.870293
27.6166,0.870442
27.6376,0.87059
27.6587,0.870738
27.6797,0.870886
27.7008,0.871034
27.7218,0.871181
27.7429,0.871328
27.764,0.871475
27.7851,0.871622
27.8062,0.871768
27.8273,0.871915
27.8484,0.872061
27.8695,0.872207
27.8906,0.872352
27.9117,0.872498
27.9329,0.872643
27.954,0.872788
27.9752,0.872932
27.9964,0.873077
28.0175,0.873221
28.0387,0.873365
28.0599,0.873509
28.0811,0.873653
28.1023,0.873796
28.1235,0.873939
28.1447,0.874082
28.166,0.874225
28.1872,0.874368
28.2084,0.87451
28.2297,0.874652
28.251,0.874794
28.2722,0.874935
28.2935,0.875077
28.3148,0.875218
28.3361,0.875359
28.3574,0.8755
28.3787,0.87564
28.4,0.875781
28.4213,0.875921
28.4427,0.876061
28.464,0.8762
28.4854,0.87634
28.5067,0.876479
28.5281,0.876618
28.5495,0.876757
28.5708,0.876895
28.5922,0.877034
28.6136,0.877172
28.635,0.87731
28.6564,0.877448
28.6779,0.877585
28.6993,0.877722
28.7207,0.87786
28.7422,0.877996
28.7636,0.878133
28.7851,0.87827
28.8066,0.878406
28.828,0.878542
28.8495,0.878678
28.871,0.878813
28.8925,0.878949
28.914,0.879084
28.9355,0.879219
28.9571,0.879353
28.9786,0.879488
29.0001,0.879622
29.0217,0.879756
29.0432,0.87989
29.0648,0.880024
29.0864,0.880157
29.108,0.880291
29.1295,0.880424
29.1511,0.880557
29.1727,0.880689
29.1944,0.880822
29.216,0.880954
29.2376,0.881086
29.2592,0.881218
29.2809,0.881349
29.3025,0.881481
29.3242,0.881612
29.3459,0.881743
29.3676,0.881873
29.3892,0.882004
29.4109,0.882134
29.4326,0.882264
29.4543,0.882394
29.4761,0.882524
29.4978,0.882654
29.5195,0.882783
29.5413,0.882912
29.563,0.883041
29.5848,0.88317
29.6065,0.883298
29.6283,0.883426
29.6501,0.883554
29.6719,0.883682
29.6937,0.88381
29.7155,0.883937
29.7373,0.884064
29.7591,0.884192
29.7809,0.884318
29.8028,0.884445
29.8246,0.884571
29.8465,0.884698
29.8683,0.884824
29.8902,0.884949
