r,overlap_GLC,overlap_BG
0.0699731,0.00132826,0.00136209
0.0708333,0.00134116,0.00137533
0.0717041,0.00135416,0.00138869
0.0725855,0.00136729,0.00140216
0.0734778,0.00138052,0.00141576
0.0743811,0.00139387,0.00142947
0.0752955,0.00140734,0.0014433
0.0762211,0.00142093,0.00145725
0.0771581,0.00143463,0.00147133
0.0781067,0.00144845,0.00148552
0.0790668,0.00146238,0.00149983
0.0800388,0.00147644,0.00151427
0.0810228,0.00149062,0.00152883
0.0820188,0.00150492,0.00154352
0.0830271,0.00151934,0.00155833
0.0840478,0.00153388,0.00157326
0.085081,0.00154854,0.00158832
0.0861269,0.00156333,0.00160351
0.0871857,0.00157824,0.00161883
0.0882575,0.00159328,0.00163427
0.0893424,0.00160844,0.00164984
0.0904407,0.00162373,0.00166554
0.0915526,0.00163914,0.00168137
0.092678,0.00165468,0.00169733
0.0938173,0.00167035,0.00171342
0.0949707,0.00168615,0.00172964
0.0961382,0.00170207,0.001746
0.09732,0.00171813,0.00176248
0.0985164,0.00173431,0.0017791
0.0997275,0.00175062,0.00179586
0.100953,0.00176707,0.00181275
0.102194,0.00178365,0.00182977
0.103451,0.00180035,0.00184693
0.104723,0.0018172,0.00186422
0.10601,0.00183417,0.00188165
0.107313,0.00185127,0.00189921
0.108632,0.00186851,0.00191691
0.109968,0.00188589,0.00193475
0.11132,0.0019034,0.00195273
0.112688,0.00192104,0.00197084
0.114073,0.00193881,0.00198909
0.115476,0.00195673,0.00200748
0.116895,0.00197477,0.002026
0.118332,0.00199296,0.00204467
0.119787,0.00201127,0.00206347
0.12126,0.00202973,0.00208241
0.12275,0.00204832,0.0021015
0.124259,0.00206705,0.00212072
0.125787,0.00208591,0.00214008
0.127333,0.00210491,0.00215957
0.128898,0.00212404,0.00217921
0.130483,0.00214331,0.00219899
0.132087,0.00216272,0.0022189
0.133711,0.00218227,0.00223895
0.135355,0.00220194,0.00225914
0.137019,0.00222176,0.00227947
0.138703,0.00224171,0.00229994
0.140408,0.0022618,0.00232054
0.142134,0.00228202,0.00234128
0.143881,0.00230238,0.00236216
0.14565,0.00232287,0.00238318
0.147441,0.00234349,0.00240432
0.149253,0.00236425,0.00242561
0.151088,0.00238514,0.00244703
0.152945,0.00240616,0.00246858
0.154826,0.00242732,0.00249026
0.156729,0.0024486,0.00251208
0.158656,0.00247002,0.00253403
0.160606,0.00249156,0.0025561
0.16258,0.00251323,0.00257831
0.164579,0.00253503,0.00260064
0.166602,0.00255696,0.0026231
0.16865,0.00257901,0.00264569
0.170724,0.00260118,0.0026684
0.172822,0.00262348,0.00269123
0.174947,0.0026459,0.00271418
0.177098,0.00266844,0.00273725
0.179275,0.00269109,0.00276044
0.181479,0.00271387,0.00278375
0.18371,0.00273675,0.00280717
0.185968,0.00275975,0.0028307
0.188254,0.00278287,0.00285434
0.190568,0.00280609,0.00287809
0.192911,0.00282942,0.00290194
0.195282,0.00285285,0.0029259
0.197683,0.00287639,0.00294995
0.200113,0.00290003,0.00297411
0.202573,0.00292376,0.00299836
0.205064,0.00294759,0.0030227
0.207585,0.00297152,0.00304713
0.210136,0.00299553,0.00307164
0.21272,0.00301963,0.00309624
0.215335,0.00304381,0.00312092
0.217982,0.00306808,0.00314567
0.220662,0.00309242,0.0031705
0.223374,0.00311683,0.00319539
0.22612,0.00314132,0.00322034
0.2289,0.00316587,0.00324536
0.231714,0.00319048,0.00327043
0.234562,0.00321515,0.00329555
0.237446,0.00323988,0.00332072
0.240365,0.00326465,0.00334593
0.24332,0.00328947,0.00337117
0.246311,0.00331433,0.00339645
0.249339,0.00333922,0.00342175
0.252404,0.00336415,0.00344707
0.255507,0.00338909,0.00347241
0.258648,0.00341406,0.00349775
0.261828,0.00343904,0.0035231
0.265046,0.00346403,0.00354844
0.268305,0.00348902,0.00357377
0.271603,0.00351401,0.00359909
0.274942,0.00353898,0.00362438
0.278322,0.00356394,0.00364963
0.281743,0.00358887,0.00367485
0.285207,0.00361377,0.00370002
0.288713,0.00363863,0.00372513
0.292262,0.00366344,0.00375018
0.295855,0.0036882,0.00377516
0.299492,0.00371289,0.00380006
0.303174,0.00373752,0.00382487
0.306901,0.00376206,0.00384958
0.310673,0.00378652,0.00387418
0.314493,0.00381088,0.00389866
0.318359,0.00383513,0.00392302
0.322272,0.00385926,0.00394723
0.326234,0.00388327,0.0039713
0.330245,0.00390714,0.0039952
0.334304,0.00393086,0.00401894
0.338414,0.00395443,0.00404249
0.342574,0.00397783,0.00406585
0.346786,0.00400104,0.004089
0.351049,0.00402407,0.00411193
0.355364,0.00404689,0.00413463
0.359733,0.00406949,0.00415709
0.364155,0.00409187,0.00417928
0.368632,0.00411401,0.00420121
0.373163,0.00413589,0.00422285
0.377751,0.0041575,0.00424419
0.382395,0.00417883,0.00426521
0.387096,0.00419987,0.00428591
0.391854,0.00422059,0.00430626
0.396671,0.00424099,0.00432625
0.401548,0.00426105,0.00434587
0.406484,0.00428076,0.0043651
0.411481,0.00430009,0.00438391
0.416539,0.00431904,0.00440231
0.42166,0.00433759,0.00442026
0.426844,0.00435571,0.00443775
0.432091,0.0043734,0.00445476
0.437403,0.00439063,0.00447128
0.44278,0.00440739,0.00448729
0.448223,0.00442367,0.00450277
0.453733,0.00443943,0.0045177
0.459311,0.00445467,0.00453206
0.464957,0.00446937,0.00454583
0.470673,0.0044835,0.00455899
0.476459,0.00449705,0.00457153
0.482317,0.00450999,0.00458342
0.488246,0.00452232,0.00459464
0.494248,0.004534,0.00460518
0.500324,0.00454502,0.00461501
0.506474,0.00455535,0.00462411
0.512701,0.00456499,0.00463246
0.519003,0.00457389,0.00464005
0.525384,0.00458206,0.00464684
0.531842,0.00458945,0.00465282
0.53838,0.00459606,0.00465798
0.544999,0.00460186,0.00466227
0.551699,0.00460682,0.0046657
0.558481,0.00461094,0.00466823
0.565346,0.00461418,0.00466984
0.572296,0.00461652,0.00467052
0.579332,0.00461795,0.00467024
0.586453,0.00461844,0.00466898
0.593663,0.00461796,0.00466672
0.600961,0.00461651,0.00466345
0.608349,0.00461405,0.00465914
0.615827,0.00461057,0.00465377
0.623398,0.00460604,0.00464732
0.631061,0.00460044,0.00463978
0.638819,0.00459376,0.00463113
0.646672,0.00458597,0.00462135
0.654622,0.00457706,0.00461042
0.662669,0.004567,0.00459832
0.670816,0.00455577,0.00458504
0.679062,0.00454336,0.00457057
0.68741,0.00452976,0.00455488
0.695861,0.00451493,0.00453798
0.704415,0.00449887,0.00451983
0.713075,0.00448156,0.00450044
0.721841,0.00446298,0.00447978
0.730714,0.00444313,0.00445786
0.739697,0.00442198,0.00443466
0.74879,0.00439953,0.00441017
0.757996,0.00437577,0.00438439
0.767314,0.00435068,0.00435732
0.776746,0.00432425,0.00432894
0.786295,0.00429648,0.00429925
0.795961,0.00426737,0.00426827
0.805746,0.0042369,0.00423598
0.815652,0.00420507,0.00420238
0.825679,0.00417188,0.00416749
0.835829,0.00413734,0.00413131
0.846104,0.00410143,0.00409384
0.856505,0.00406417,0.00405509
0.867034,0.00402556,0.00401508
0.877693,0.0039856,0.00397382
0.888483,0.00394431,0.00393132
0.899405,0.00390169,0.0038876
0.910462,0.00385775,0.00384268
0.921654,0.00381252,0.00379658
0.932984,0.003766,0.00374931
0.944454,0.00371822,0.00370092
0.956064,0.00366919,0.00365142
0.967817,0.00361894,0.00360084
0.979715,0.0035675,0.00354922
0.991759,0.00351489,0.00349658
1.00395,0.00346114,0.00344297
1.01629,0.00340628,0.00338842
1.02879,0.00335036,0.00333298
1.04143,0.0032934,0.00327668
1.05424,0.00323544,0.00321956
1.0672,0.00317654,0.00316168
1.08031,0.00311673,0.00310308
1.0936,0.00305606,0.00304382
1.10704,0.00299458,0.00298394
1.12065,0.00293235,0.00292349
1.13442,0.0028694,0.00286254
1.14837,0.00280581,0.00280113
1.16249,0.00274163,0.00273934
1.17678,0.00267692,0.00267721
1.19124,0.00261174,0.0026148
1.20589,0.00254615,0.00255219
1.22071,0.00248023,0.00248942
1.23572,0.00241404,0.00242657
1.25091,0.00234764,0.0023637
1.26629,0.00228112,0.00230087
1.28186,0.00221453,0.00223815
1.29761,0.00214796,0.0021756
1.31357,0.00208148,0.00211328
1.32971,0.00201515,0.00205126
1.34606,0.00194907,0.00198961
1.36261,0.00188329,0.00192839
1.37936,0.00181789,0.00186765
1.39632,0.00175296,0.00180747
1.41348,0.00168855,0.0017479
1.43086,0.00162476,0.00168899
1.44845,0.00156164,0.00163081
1.46625,0.00149928,0.00157341
1.48428,0.00143774,0.00151684
1.50252,0.00137708,0.00146116
1.521,0.00131738,0.00140641
1.53969,0.00125871,0.00135264
1.55862,0.00120111,0.00129989
1.57778,0.00114466,0.00124819
1.59718,0.0010894,0.0011976
1.61681,0.0010354,0.00114814
1.63669,0.000982696,0.00109985
1.65681,0.000931341,0.00105274
1.67718,0.000881377,0.00100685
1.69779,0.000832843,0.000962199
1.71866,0.000785773,0.000918801
1.73979,0.000740199,0.000876673
1.76118,0.000696146,0.000835824
1.78283,0.000653637,0.000796263
1.80475,0.000612689,0.000757994
1.82693,0.000573315,0.000721017
1.84939,0.000535524,0.00068533
1.87213,0.000499319,0.000650929
1.89514,0.0004647,0.000617804
1.91844,0.000431661,0.000585945
1.94202,0.000400193,0.000555337
1.9659,0.000370282,0.000525963
1.99006,0.00034191,0.000497805
2.01453,0.000315054,0.000470842
2.03929,0.00028969,0.000445049
2.06436,0.000265785,0.000420402
2.08974,0.000243309,0.000396874
2.11543,0.000222224,0.000374436
2.14144,0.00020249,0.000353058
2.16776,0.000184067,0.000332709
2.19441,0.000166909,0.000313358
2.22139,0.00015097,0.000294972
2.2487,0.000136202,0.000277517
2.27634,0.000122555,0.000260961
2.30432,0.000109978,0.000245269
2.33265,9.84188e-05,0.000230407
2.36133,8.78256e-05,0.000216343
2.39035,7.81458e-05,0.000203042
2.41974,6.93267e-05,0.000190471
2.44949,6.13163e-05,0.000178598
2.4796,5.40629e-05,0.000167391
2.51008,4.7516e-05,0.000156819
2.54094,4.16258e-05,0.000146851
2.57217,3.63441e-05,0.000137458
2.60379,3.16243e-05,0.00012861
2.6358,2.74212e-05,0.000120281
2.66821,2.36916e-05,0.000112443
2.70101,2.03942e-05,0.00010507
2.73421,1.74898e-05,9.8139e-05
2.76782,1.49415e-05,9.16249e-05
2.80185,1.27142e-05,8.55053e-05
2.83629,1.07753e-05,7.97587e-05
2.87116,9.0944e-06,7.43643e-05
2.90646,7.64331e-06,6.93026e-05
2.94218,6.39595e-06,6.45549e-05
2.97835,5.32846e-06,6.01033e-05
3.01497,4.41899e-06,5.59312e-05
3.05203,3.64773e-06,5.20224e-05
3.08955,2.99677e-06,4.83618e-05
3.12753,2.44998e-06,4.49352e-05
3.16598,1.99297e-06,4.17288e-05
3.2049,1.61293e-06,3.87299e-05
3.2443,1.29854e-06,3.59263e-05
3.28418,1.03983e-06,3.33065e-05
3.32455,8.28094e-07,3.08596e-05
3.36542,6.55773e-07,2.85753e-05
3.40679,5.16325e-07,2.64439e-05
3.44868,4.04137e-07,2.44562e-05
3.49107,3.14418e-07,2.26035e-05
3.53399,2.43107e-07,2.08776e-05
3.57743,1.86781e-07,1.92707e-05
3.62141,1.42576e-07,1.77755e-05
3.66593,1.08112e-07,1.63851e-05
3.71099,8.1422e-08,1.50929e-05
3.75662,6.08947e-08,1.38928e-05
3.8028,4.52184e-08,1.27788e-05
3.84954,3.33328e-08,1.17456e-05
3.89687,2.43879e-08,1.07878e-05
3.94477,1.7707e-08,9.90065e-06
