r,overlap_GLC,overlap_BG
0.177098,0.0103087,0.0140657
0.179275,0.0102171,0.0139194
0.181479,0.0101242,0.013771
0.18371,0.0100298,0.0136203
0.185968,0.00993408,0.0134676
0.188254,0.009837,0.0133128
0.190568,0.00973858,0.013156
0.192911,0.00963887,0.0129972
0.195282,0.00953789,0.0128365
0.197683,0.00943566,0.0126739
0.200113,0.00933222,0.0125095
0.202573,0.0092276,0.0123434
0.205064,0.00912183,0.0121756
0.207585,0.00901494,0.0120062
0.210136,0.00890697,0.0118353
0.21272,0.00879796,0.0116628
0.215335,0.00868794,0.011489
0.217982,0.00857694,0.0113138
0.220662,0.00846501,0.0111373
0.223374,0.00835219,0.0109597
0.22612,0.00823852,0.010781
0.2289,0.00812404,0.0106012
0.231714,0.00800879,0.0104205
0.234562,0.00789281,0.010239
0.237446,0.00777616,0.0100566
0.240365,0.00765887,0.0098736
0.24332,0.007541,0.00968998
0.246311,0.00742258,0.00950586
0.249339,0.00730367,0.00932132
0.252404,0.00718432,0.00913646
0.255507,0.00706457,0.00895138
0.258648,0.00694448,0.00876617
0.261828,0.00682409,0.00858093
0.265046,0.00670346,0.00839576
0.268305,0.00658265,0.00821076
0.271603,0.00646169,0.00802602
0.274942,0.00634066,0.00784164
0.278322,0.00621959,0.00765774
0.281743,0.00609855,0.0074744
0.285207,0.00597759,0.00729174
0.288713,0.00585675,0.00710985
0.292262,0.00573611,0.00692883
0.295855,0.00561571,0.00674879
0.299492,0.00549561,0.00656983
0.303174,0.00537586,0.00639204
0.306901,0.00525653,0.00621554
0.310673,0.00513765,0.00604041
0.314493,0.0050193,0.00586676
0.318359,0.00490152,0.00569468
0.322272,0.00478437,0.00552427
0.326234,0.0046679,0.00535562
0.330245,0.00455217,0.00518883
0.334304,0.00443724,0.00502399
0.338414,0.00432314,0.00486118
0.342574,0.00420995,0.0047005
0.346786,0.0040977,0.00454202
0.351049,0.00398645,0.00438583
0.355364,0.00387625,0.00423201
0.359733,0.00376715,0.00408063
0.364155,0.0036592,0.00393178
0.368632,0.00355245,0.00378551
0.373163,0.00344693,0.0036419
0.377751,0.00334271,0.003501
0.382395,0.00323981,0.00336289
0.387096,0.00313828,0.0032276
0.391854,0.00303817,0.00309521
0.396671,0.00293952,0.00296575
0.401548,0.00284235,0.00283927
0.406484,0.00274672,0.00271581
0.411481,0.00265265,0.0025954
0.416539,0.00256018,0.00247808
0.42166,0.00246933,0.00236388
0.426844,0.00238015,0.0022528
0.432091,0.00229265,0.00214488
0.437403,0.00220687,0.00204013
0.44278,0.00212282,0.00193855
0.448223,0.00204054,0.00184015
0.453733,0.00196003,0.00174492
0.459311,0.00188132,0.00165286
0.464957,0.00180443,0.00156397
0.470673,0.00172937,0.00147822
0.476459,0.00165614,0.0013956
0.482317,0.00158477,0.00131609
0.488246,0.00151526,0.00123965
0.494248,0.0014476,0.00116625
0.500324,0.00138182,0.00109586
0.506474,0.0013179,0.00102843
0.512701,0.00125585,0.000963931
0.519003,0.00119566,0.000902302
0.525384,0.00113733,0.000843497
0.531842,0.00108085,0.000787459
0.53838,0.00102621,0.000734132
0.544999,0.000973405,0.000683453
0.551699,0.000922412,0.000635359
0.558481,0.000873219,0.000589784
0.565346,0.000825808,0.00054666
0.572296,0.000780159,0.000505914
0.579332,0.000736253,0.000467476
0.586453,0.000694064,0.000431271
0.593663,0.000653569,0.000397224
0.600961,0.000614741,0.000365257
0.608349,0.000577552,0.000335293
0.615827,0.000541972,0.000307255
0.623398,0.00050797,0.000281064
0.631061,0.000475514,0.000256642
0.638819,0.00044457,0.00023391
0.646672,0.000415103,0.000212789
0.654622,0.000387077,0.000193204
0.662669,0.000360456,0.000175076
0.670816,0.000335202,0.000158331
0.679062,0.000311275,0.000142894
0.68741,0.000288638,0.000128691
0.695861,0.000267249,0.000115652
0.704415,0.000247068,0.000103707
0.713075,0.000228055,9.2787e-05
0.721841,0.000210169,8.28273e-05
0.730714,0.000193368,7.3764e-05
0.739697,0.000177611,6.55354e-05
0.74879,0.000162856,5.80826e-05
0.757996,0.000149062,5.13488e-05
0.767314,0.000136189,4.52798e-05
0.776746,0.000124195,3.98238e-05
0.786295,0.000113039,3.49317e-05
0.795961,0.000102683,3.05569e-05
0.805746,9.30861e-05,2.66553e-05
0.815652,8.421e-05,2.31854e-05
0.825679,7.60165e-05,2.01081e-05
0.835829,6.84683e-05,1.73871e-05
0.846104,6.1529e-05,1.49882e-05
0.856505,5.51631e-05,1.28797e-05
0.867034,4.93358e-05,1.10322e-05
0.877693,4.40137e-05,9.41859e-06
0.888483,3.91642e-05,8.01385e-06
0.899405,3.47559e-05,6.79501e-06
0.910462,3.07587e-05,5.7411e-06
0.921654,2.71432e-05,4.83298e-06
0.932984,2.38818e-05,4.05328e-06
0.944454,2.09477e-05,3.38631e-06
0.956064,1.83155e-05,2.81792e-06
0.967817,1.5961e-05,2.3354e-06
0.979715,1.38611e-05,1.92741e-06
0.991759,1.19943e-05,1.58383e-06
1.00395,1.034e-05,1.29571e-06
1.01629,8.87896e-06,1.05512e-06
1.02879,7.59311e-06,8.55122e-07
1.04143,6.46555e-06,6.89612e-07
1.05424,5.48057e-06,5.53288e-07
1.0672,4.62354e-06,4.41547e-07
1.08031,3.88094e-06,3.50412e-07
1.0936,3.2403e-06,2.7647e-07
1.10704,2.69015e-06,2.168e-07
1.12065,2.22e-06,1.68916e-07
1.13442,1.82027e-06,1.30716e-07
1.14837,1.48229e-06,1.00429e-07
1.16249,1.19817e-06,7.65702e-08
1.17678,9.60854e-07,5.79054e-08
1.19124,7.63988e-07,4.34112e-08
1.20589,6.01922e-07,3.22455e-08
1.22071,4.69644e-07,2.37191e-08
1.23572,3.62743e-07,1.72722e-08
1.25091,2.77362e-07,1.24526e-08
1.26629,2.10158e-07,8.89821e-09
1.28186,1.58257e-07,6.32082e-09
1.29761,1.19198e-07,4.49238e-09
1.31357,9.08404e-08,3.23193e-09
1.32971,7.12158e-08,2.39301e-09
1.34606,5.83459e-08,1.8527e-09
1.36261,5.01969e-08,1.50722e-09
1.37936,4.48951e-08,1.2756e-09
1.39632,4.10255e-08,1.1039e-09
1.41348,3.77262e-08,9.62173e-10
1.43086,3.45747e-08,8.3659e-10
1.44845,3.14191e-08,7.21993e-10
1.46625,2.82471e-08,6.17118e-10
1.48428,2.51061e-08,5.22068e-10
1.50252,2.20598e-08,4.37155e-10
1.521,1.91681e-08,3.62455e-10
1.53969,1.64775e-08,2.97711e-10
1.55862,1.40195e-08,2.42367e-10
1.57778,1.18108e-08,1.95657e-10
1.59718,9.85579e-09,1.5669e-10
1.61681,8.14896e-09,1.2453e-10
1.63669,6.67772e-09,9.82494e-11
1.65681,5.42457e-09,7.69717e-11
1.67718,4.36912e-09,5.98936e-11
1.69779,3.48961e-09,4.62982e-11
1.71866,2.76418e-09,3.55598e-11
1.73979,2.17171e-09,2.71411e-11
1.76118,1.69245e-09,2.05886e-11
1.78283,1.30837e-09,1.5524e-11
1.80475,1.00337e-09,1.16359e-11
1.82693,7.6334e-10,8.67062e-12
1.84939,5.7611e-10,6.42375e-12
1.87213,4.31344e-10,4.73198e-12
1.89514,3.20383e-10,3.46608e-12
1.91844,2.36067e-10,2.52464e-12
1.94202,1.72549e-10,1.82873e-12
1.9659,1.25109e-10,1.31736e-12
1.99006,8.99805e-11,9.43819e-13
2.01453,6.4191e-11,6.72539e-13
2.03929,4.54201e-11,4.76661e-13
2.06436,3.18748e-11,3.36033e-13
2.08974,2.21845e-11,2.3564e-13
2.11543,1.5312e-11,1.64372e-13
2.14144,1.048e-11,1.1406e-13
2.16776,7.11233e-12,7.87366e-14
2.19441,4.78574e-12,5.40718e-14
2.22139,3.19254e-12,3.69424e-14
2.2487,2.11124e-12,2.51102e-14
2.27634,1.38391e-12,1.69806e-14
2.30432,8.99086e-13,1.14244e-14
2.33265,5.78855e-13,7.64721e-15
2.36133,3.69283e-13,5.09278e-15
2.39035,2.33406e-13,3.37434e-15
2.41974,1.4614e-13,2.22434e-15
2.44949,9.06274e-14,1.45876e-15
2.4796,5.56566e-14,9.51758e-16
2.51008,3.38427e-14,6.17757e-16
2.54094,2.03717e-14,3.98879e-16
2.57217,1.21372e-14,2.56201e-16
2.60379,7.15577e-15,1.63689e-16
2.6358,4.17395e-15,1.04024e-16
2.66821,2.40823e-15,6.57506e-17
2.70101,1.37408e-15,4.13329e-17
2.73421,7.75149e-16,2.58402e-17
2.76782,4.32232e-16,1.60646e-17
2.80185,2.38177e-16,9.93106e-18
2.83629,1.29664e-16,6.10436e-18
2.87116,6.97218e-17,3.73056e-18
2.90646,3.70191e-17,2.26656e-18
2.94218,1.94032e-17,1.36896e-18
2.97835,1.00366e-17,8.21881e-19
3.01497,5.12204e-18,4.90448e-19
3.05203,2.57817e-18,2.90876e-19
3.08955,1.27957e-18,1.71444e-19
3.12753,6.25979e-19,1.00416e-19
3.16598,3.01763e-19,5.84405e-20
3.2049,1.43298e-19,3.37926e-20
3.2443,6.70098e-20,1.9413e-20
3.28418,3.08469e-20,1.10787e-20
3.32455,1.39736e-20,6.28025e-21
3.36542,6.22695e-21,3.53606e-21
3.40679,2.72868e-21,1.97734e-21
3.44868,1.17539e-21,1.09806e-21
3.49107,4.97497e-22,6.05496e-22
3.53399,2.0683e-22,3.31516e-22
3.57743,8.44261e-23,1.80204e-22
3.62141,3.38222e-23,9.7242e-23
3.66593,1.32925e-23,5.20874e-23
3.71099,5.12278e-24,2.76924e-23
3.75662,1.93512e-24,1.46116e-23
3.8028,7.16173e-25,7.65068e-24
3.84954,2.5956e-25,3.97493e-24
3.89687,9.2079e-26,2.049e-24
3.94477,3.1958e-26,1.04784e-24
