r,overlap_GLC,overlap_BG
0.181479,0.0101393,0.0137916
0.18371,0.0100452,0.0136413
0.185968,0.00994974,0.0134888
0.188254,0.00985291,0.0133343
0.190568,0.00975475,0.0131778
0.192911,0.00965529,0.0130193
0.195282,0.00955457,0.0128589
0.197683,0.00945261,0.0126967
0.200113,0.00934944,0.0125326
0.202573,0.00924508,0.0123668
0.205064,0.00913959,0.0121993
0.207585,0.00903298,0.0120302
0.210136,0.00892529,0.0118596
0.21272,0.00881656,0.0116875
0.215335,0.00870682,0.0115139
0.217982,0.00859611,0.0113391
0.220662,0.00848448,0.011163
0.223374,0.00837195,0.0109856
0.22612,0.00825858,0.0108072
0.2289,0.00814439,0.0106278
0.231714,0.00802944,0.0104474
0.234562,0.00791377,0.0102661
0.237446,0.00779742,0.0100841
0.240365,0.00768045,0.00990141
0.24332,0.00756288,0.0097181
0.246311,0.00744478,0.00953428
0.249339,0.00732618,0.00935005
0.252404,0.00720715,0.0091655
0.255507,0.00708772,0.00898072
0.258648,0.00696795,0.0087958
0.261828,0.00684789,0.00861086
0.265046,0.00672758,0.00842597
0.268305,0.00660709,0.00824125
0.271603,0.00648647,0.00805679
0.274942,0.00636576,0.00787269
0.278322,0.00624502,0.00768905
0.281743,0.00612431,0.00750598
0.285207,0.00600368,0.00732357
0.288713,0.00588318,0.00714192
0.292262,0.00576286,0.00696115
0.295855,0.00564279,0.00678134
0.299492,0.00552302,0.0066026
0.303174,0.00540361,0.00642503
0.306901,0.0052846,0.00624873
0.310673,0.00516605,0.0060738
0.314493,0.00504802,0.00590033
0.318359,0.00493057,0.00572843
0.322272,0.00481374,0.00555818
0.326234,0.0046976,0.00538969
0.330245,0.00458218,0.00522304
0.334304,0.00446756,0.00505832
0.338414,0.00435378,0.00489563
0.342574,0.00424089,0.00473505
0.346786,0.00412895,0.00457666
0.351049,0.004018,0.00442054
0.355364,0.0039081,0.00426678
0.359733,0.00379929,0.00411544
0.364155,0.00369162,0.00396661
0.368632,0.00358514,0.00382035
0.373163,0.0034799,0.00367673
0.377751,0.00337593,0.0035358
0.382395,0.00327329,0.00339764
0.387096,0.00317202,0.0032623
0.391854,0.00307215,0.00312982
0.396671,0.00297372,0.00300026
0.401548,0.00287678,0.00287365
0.406484,0.00278135,0.00275005
0.411481,0.00268748,0.00262948
0.416539,0.0025952,0.00251198
0.42166,0.00250453,0.00239757
0.426844,0.00241551,0.00228627
0.432091,0.00232816,0.0021781
0.437403,0.00224252,0.00207308
0.44278,0.00215859,0.00197121
0.448223,0.00207641,0.0018725
0.453733,0.001996,0.00177694
0.459311,0.00191737,0.00168453
0.464957,0.00184054,0.00159526
0.470673,0.00176552,0.00150912
0.476459,0.00169232,0.00142609
0.482317,0.00162095,0.00134613
0.488246,0.00155142,0.00126923
0.494248,0.00148374,0.00119536
0.500324,0.0014179,0.00112447
0.506474,0.00135391,0.00105653
0.512701,0.00129177,0.000991498
0.519003,0.00123146,0.000929319
0.525384,0.001173,0.000869947
0.531842,0.00111636,0.000813327
0.53838,0.00106154,0.000759402
0.544999,0.00100853,0.000708112
0.551699,0.000957306,0.000659394
0.558481,0.000907862,0.000613183
0.565346,0.000860178,0.000569412
0.572296,0.000814232,0.00052801
0.579332,0.000770005,0.000488907
0.586453,0.000727471,0.00045203
0.593663,0.000686608,0.000417304
0.600961,0.000647389,0.000384655
0.608349,0.000609784,0.000354006
0.615827,0.000573766,0.00032528
0.623398,0.000539303,0.000298402
0.631061,0.000506364,0.000273292
0.638819,0.000474915,0.000249876
0.646672,0.000444921,0.000228075
0.654622,0.000416349,0.000207814
0.662669,0.00038916,0.000189018
0.670816,0.000363319,0.000171612
0.679062,0.000338787,0.000155523
0.68741,0.000315527,0.00014068
0.695861,0.000293499,0.000127012
0.704415,0.000272664,0.00011445
0.713075,0.000252982,0.000102929
0.721841,0.000234413,9.23821e-05
0.730714,0.000216918,8.27478e-05
0.739697,0.000200457,7.39653e-05
0.74879,0.000184988,6.59762e-05
0.757996,0.000170473,5.87245e-05
0.767314,0.000156873,5.21567e-05
0.776746,0.000144146,4.62215e-05
0.786295,0.000132256,4.087e-05
0.795961,0.000121163,3.60562e-05
0.805746,0.000110829,3.1736e-05
0.815652,0.000101218,2.78681e-05
0.825679,9.22925e-05,2.44135e-05
0.835829,8.40173e-05,2.13356e-05
0.846104,7.63574e-05,1.86003e-05
0.856505,6.92789e-05,1.61755e-05
0.867034,6.27485e-05,1.40315e-05
0.877693,5.67342e-05,1.21407e-05
0.888483,5.12049e-05,1.04776e-05
0.899405,4.61306e-05,9.01883e-06
0.910462,4.14822e-05,7.74265e-06
0.921654,3.72319e-05,6.62931e-06
0.932984,3.3353e-05,5.66075e-06
0.944454,2.98197e-05,4.82052e-06
0.956064,2.66076e-05,4.09369e-06
0.967817,2.36932e-05,3.46679e-06
0.979715,2.10544e-05,2.92765e-06
0.991759,1.86701e-05,2.46536e-06
1.00395,1.65202e-05,2.07014e-06
1.01629,1.45858e-05,1.73329e-06
1.02879,1.28492e-05,1.44706e-06
1.04143,1.12936e-05,1.20457e-06
1.05424,9.90339e-06,9.99792e-07
1.0672,8.66376e-06,8.27387e-07
1.08031,7.56105e-06,6.82692e-07
1.0936,6.58249e-06,5.61635e-07
1.10704,5.71625e-06,4.60674e-07
1.12065,4.95134e-06,3.7674e-07
1.13442,4.27764e-06,3.07183e-07
1.14837,3.68582e-06,2.49723e-07
1.16249,3.1673e-06,2.02408e-07
1.17678,2.71422e-06,1.63571e-07
1.19124,2.31943e-06,1.31794e-07
1.20589,1.97639e-06,1.05877e-07
1.22071,1.67917e-06,8.48053e-08
1.23572,1.4224e-06,6.77279e-08
1.25091,1.20123e-06,5.39312e-08
1.26629,1.01132e-06,4.28198e-08
1.28186,8.48744e-07,3.38991e-08
1.29761,7.10011e-07,2.67593e-08
1.31357,5.92006e-07,2.10625e-08
1.32971,4.91962e-07,1.6531e-08
1.34606,4.07429e-07,1.29374e-08
1.36261,3.36246e-07,1.00962e-08
1.37936,2.76515e-07,7.85658e-09
1.39632,2.2657e-07,6.09646e-09
1.41348,1.84961e-07,4.71727e-09
1.43086,1.50425e-07,3.63976e-09
1.44845,1.21867e-07,2.80042e-09
1.46625,9.8343e-08,2.14851e-09
1.48428,7.90426e-08,1.64365e-09
1.50252,6.32708e-08,1.25383e-09
1.521,5.04351e-08,9.53694e-10
1.53969,4.00326e-08,7.23297e-10
1.55862,3.1638e-08,5.46952e-10
1.57778,2.48931e-08,4.12375e-10
1.59718,1.94977e-08,3.0998e-10
1.61681,1.52015e-08,2.32304e-10
1.63669,1.17962e-08,1.73557e-10
1.65681,9.10982e-09,1.29263e-10
1.67718,7.00081e-09,9.59698e-11
1.69779,5.35319e-09,7.10232e-11
1.71866,4.07247e-09,5.23903e-11
1.73979,3.08205e-09,3.85181e-11
1.76118,2.32011e-09,2.82241e-11
1.78283,1.73708e-09,2.06107e-11
1.80475,1.29337e-09,1.49989e-11
1.82693,9.57559e-10,1.08767e-11
1.84939,7.04856e-10,7.85929e-12
1.87213,5.15791e-10,5.65838e-12
1.89514,3.75173e-10,4.05883e-12
1.91844,2.71219e-10,2.90057e-12
1.94202,1.94842e-10,2.06499e-12
1.9659,1.3908e-10,1.46447e-12
1.99006,9.86285e-11,1.03453e-12
2.01453,6.94769e-11,7.2792e-13
2.03929,4.8609e-11,5.10128e-13
2.06436,3.37729e-11,3.56043e-13
2.08974,2.32988e-11,2.47475e-13
2.11543,1.59567e-11,1.71293e-13
2.14144,1.08476e-11,1.1806e-13
2.16776,7.3187e-12,8.10212e-14
2.19441,4.89978e-12,5.53603e-14
2.22139,3.25454e-12,3.76598e-14
2.2487,2.14437e-12,2.55043e-14
2.27634,1.4013e-12,1.7194e-14
2.30432,9.08051e-13,1.15384e-14
2.33265,5.83386e-13,7.70707e-15
2.36133,3.71527e-13,5.12372e-15
2.39035,2.34493e-13,3.39006e-15
2.41974,1.46654e-13,2.23217e-15
2.44949,9.08641e-14,1.46257e-15
2.4796,5.57624e-14,9.53567e-16
2.51008,3.38883e-14,6.18589e-16
2.54094,2.03905e-14,3.99247e-16
2.57217,1.21445e-14,2.56355e-16
2.60379,7.15833e-15,1.63747e-16
2.6358,4.17469e-15,1.04042e-16
2.66821,2.40834e-15,6.57536e-17
2.70101,1.37401e-15,4.13308e-17
2.73421,7.75058e-16,2.58371e-17
2.76782,4.32161e-16,1.6062e-17
2.80185,2.3813e-16,9.9291e-18
2.83629,1.29636e-16,6.10301e-18
2.87116,6.97054e-17,3.72968e-18
2.90646,3.701e-17,2.26601e-18
2.94218,1.93983e-17,1.36861e-18
2.97835,1.0034e-17,8.21671e-19
3.01497,5.12071e-18,4.90321e-19
3.05203,2.5775e-18,2.90801e-19
3.08955,1.27923e-18,1.71399e-19
3.12753,6.25815e-19,1.0039e-19
3.16598,3.01684e-19,5.84251e-20
3.2049,1.43261e-19,3.37837e-20
3.2443,6.69922e-20,1.94079e-20
3.28418,3.08388e-20,1.10758e-20
3.32455,1.39699e-20,6.2786e-21
3.36542,6.22532e-21,3.53513e-21
3.40679,2.72797e-21,1.97682e-21
3.44868,1.17508e-21,1.09777e-21
3.49107,4.97366e-22,6.05337e-22
3.53399,2.06776e-22,3.31429e-22
3.57743,8.44039e-23,1.80157e-22
3.62141,3.38133e-23,9.72165e-23
3.66593,1.3289e-23,5.20737e-23
3.71099,5.12143e-24,2.76851e-23
3.75662,1.93461e-24,1.46077e-23
3.8028,7.15985e-25,7.64867e-24
3.84954,2.59491e-25,3.97389e-24
3.89687,9.20548e-26,2.04846e-24
3.94477,3.19496e-26,1.04757e-24
